ano_calendario,conteudo_codigo,conteudo_descricao,valor_total,total,acum,gera_credito
2023,10.01.00013,Material de uso e consumo,116672.79,0.000528093875833188,94.94995506944736,S
2023,10.01.00037,Cartão cartório,116662.05,0.0005280452635712678,94.95048311471092,N
2024,10.01.00008,"Agua, Luz, Telefone e Internet",116657.68,0.0005280254837216782,94.95101114019464,S
2024,10.01.00022,Laboratórios de prótese dentária,116649,0.0005279861955993813,94.95153912639023,N
2023,10.01.00015,Insumos / Materiais de consutório,116601.11,0.0005277694319845433,94.95206689582221,S
2024,10.01.00020,Matérias Odontológicos ,116598.64,0.0005277582520695579,94.95259465407429,N
2023,10.01.00018,Prestadores / Fornecedores de Serviços,116582.6,0.0005276856505163735,94.9531223397248,N
2024,10.01.00018,Serviço de terceiros ,116576.47,0.0005276579044115716,94.95364999762921,S
2023,10.01.00017,Material de consultório - aparelhos ortodonticos,116549.03,0.0005275337032507623,94.95417753133246,S
2024,10.01.00028,PLANOS DE SAUDE,116539.97,0.0005274926951415447,94.9547050240276,S
2024,10.01.00021,BENS NECESSÁRIOS PARA ATIVIDADE,116536.3,0.0005274760836889146,94.9552325001113,N
2023,10.01.00020,Impostos e Taxas Estaduais,116523.98,0.0005274203199024287,94.95575992043119,N
2024,10.01.00017,Material de consultório - aparelhos ortodonticos,116508.71,0.0005273512035858997,94.95628727163478,S
2023,10.01.00029,Décimo terceiro salário empregados,116499.2,0.0005273081586500652,94.95681457979343,N
2024,10.01.00019,Serviços de Contabilidade,116492.6,0.0005272782851930192,94.95734185807862,N
2024,10.01.00016,DIVISÃO DE HONORÁRIOS ADVOCATÍCIOS DE PARCERIA COM LÍGIA MARIA SÍGOLO,116492.36,0.0005272771988854903,94.9578691352775,N
2024,10.01.00015,Material de consumo de uso profissional,116488.99,0.0005272619453172714,94.95839639722283,S
2023,10.01.00017,Material de Uso / Consumo,116482.8,0.0005272339276355874,94.95892363115047,S
2024,10.01.00028,Serviços prestados por terceiros PJ,116473.32,0.000527191018488194,94.95945082216896,S
2023,10.06.00011,Ajuda de custo Juiz de paz (Interno),116456.7,0.0005271157916918145,94.95997793796066,N
2024,10.01.00015,Material de Uso Consumo,116454.35,0.0005271051549305937,94.96050504311559,S
2024,10.01.00017,Devoluções de Emolumentos,116443.28,0.0005270550489958211,94.96103209816458,N
2023,10.01.00015,"Gastos, custos e despesas relacionadas com a Atividade Exercida",116441.54,0.0005270471732662362,94.96155914533784,N
2024,10.01.00016,Material Uso Odontológico ,116423.85,0.0005269671033487903,94.9620861124412,S
2024,10.01.00001,Materiais para procedimento médico,116400,0.0005268591515381015,94.96261297159273,S
2024,10.01.00039, LOCAÇÃO DE INORMATICA  MAQ. EQUIP. E OUTROS,116336.08,0.0005265698316328925,94.96313954142437,N
2023,10.01.00015,"Aluguel, Condomínio e Manutenção",116290,0.0005263612605873352,94.96366590268495,S
2024,10.01.00016,Material de Consumo Clínico,116278.95,0.00052631124517819,94.96419221393013,S
2024,10.01.00020,Serviços de terceiros sem vínculo empregatícios,116274.62,0.0005262916463798554,94.96471850557651,S
2024,11.01.00019,ISSQN REPASSE ,116269.25,0.0005262673402488952,94.96524477291676,N
2024,10.01.00006,Remuneração pagos a terceiros,116256.5,0.0005262096301614199,94.96577098254693,S
2024,10.01.00008,Material e Serviço utilizado na prestação de Serviços,116249.57,0.0005261782630315218,94.96629716080996,S
2024,10.01.00016,Materiais Cirurgicos/ Odontológicos,116211.91,0.0005260078032751048,94.96682316861323,S
2024,10.01.00015,Matrial de Consumo utilizado no Consultorio,116208.22,0.0005259911012968473,94.96734915971453,N
2023,10.01.00016,Material de uso na atividade,116203.27,0.0005259686962040629,94.96787512841074,S
2024,10.01.00001, Aluguel e Condomínio do consultório ,116190.96,0.0005259129776803908,94.96840104138842,S
2024,10.01.00071,Limpeza,116166.58,0.0005258026269405755,94.96892684401536,N
2024,10.02.00013,Taxas funajuris,116166.19,0.000525800861690841,94.96945264487705,N
2024,10.01.00020,Serviços de terceiros pessoa fisica,116150.26,0.0005257287580286072,94.96997837363509,S
2024,10.01.00017,Desepsas Com Medicamentos  ,116147.76,0.0005257174423251807,94.97050409107742,N
2024,10.01.00014,Materiais odontologicos ,116133.84,0.0005256544364885019,94.9710297455139,S
2024,10.01.00015,Suprimento Odontológico,116127.98,0.0005256279124796701,94.97155537342638,N
2024,10.01.00018,Prestação de serviços de laboratórios odontológicos,116122.44,0.000525602836880877,94.97208097626327,N
2023,10.01.00016,INSS ,116122.23,0.0005256018863617892,94.97260657814964,N
2024,10.01.00015,Insumos/material consultorio,116119.21,0.00052558821699205,94.97313216636663,S
2024,10.01.00015,Despesa com Informática,116109.55,0.00052554449311401,94.97365771085974,N
2023,10.01.00017,Serviços contábeis,116108.81,0.0005255411436657958,94.9741832520034,N
2023,10.01.00003, 13º Salário,116108.29,0.000525538789999483,94.9747087907934,N
2024,10.01.00021,Locação de Equipamentos,116093.66,0.0005254725705030311,94.9752342633639,N
2023,10.02.00001,MATERIAIS APLICADOS NA PRESTAÇÃO DE SERVIÇOS,116092.35,0.0005254666410744357,94.97575973000498,S
2024,10.01.00032,IMPOSTO SOBRE SERVIÇOS - ISS,116072.98,0.000525378967004287,94.97628510897198,N
2023,10.01.00015,Fornecedores de Serviços Essenciais ao funcionamento,116066.4,0.0005253491840728684,94.97681045815605,N
2024,10.01.00028,EXPEDIENTE - SISTEMAS DE INFORMATICA - AQUISICAO E MANUTENCAO,116048.02,0.0005252659910212769,94.97733572414707,N
2024,10.01.00016,Manutenção e conservação acervo,116047,0.0005252613742142788,94.97786098552127,S
2023,10.01.00016,Produtos Dermatológicos,116018.56,0.0005251326467720989,94.97838611816805,S
2024,10.01.00002,MATERIAL MEDICO,116017.75,0.0005251289804841887,94.97891124714853,S
2024,10.01.00015,Laboratório de Prótese Dentária ,116008.91,0.0005250889681568726,94.97943633611669,N
2024,10.01.00017,Serviços e Terceiros,115996.63,0.0005250333854216416,94.9799613695021,S
2024,10.01.00029,REPASSES LEGAIS PARTE DO REGISTRO CIVIL (SINOREG),115980.99,0.0005249625943810055,94.98048633209649,N
2023,10.01.00015,MATERIAL PARA CONSULTÓRIO,115964.31,0.0005248870960077437,94.9810112191925,S
2023,10.01.00020,"CONVENIO MEDICO, CONVENIO ODONTOLOGICO AOS PREPOSTOS",115956.66,0.0005248524699552587,94.98153607166245,N
2023,10.02.00017,Servicos Juridicos,115941.51,0.000524783896792494,94.98206085555924,N
2024,10.01.00015,Material de procedimento médico,115922.61,0.0005246983500745896,94.98258555390932,S
2023,10.01.00016,MATERIAL DE USO E CONSUMO CONFORME,115894.19,0.0005245697131580371,94.98311012362248,S
2023,10.01.00023,Vale transporte,115873.48,0.0005244759738708518,94.98363459959636,S
2024,10.01.00021,Despesas diversas do escritório/consultório,115859.44,0.0005244124248804087,94.98415901202124,N
2023,10.01.00015,TOTAL DE DESPESAS ESCRITURADAS NO LIVRO CAIXA,115856.43,0.0005243988007734831,94.98468341082202,N
2023,10.01.00015,Compras de mercadorias para revenda,115826.93,0.0005242652754730503,94.98520767609749,N
2024,10.01.00015,"pagamentos feitos a terceiros sem vínculo empregatício - manutenção em equipamentos de informática, aluguel de sistemas de infomática, serviços de monitoramento de segurança, etc. ",115805.98,0.0005241704498783362,94.98573184654737,S
2023,10.02.00002,27 - Locação de Software,115779.75,0.0005240517255179853,94.98625589827289,N
2023,10.01.00015,Produtos odontologicos,115778.19,0.0005240446645190473,94.9867799429374,S
2023,10.01.00015,Serviço aplicado no consultório,115770.69,0.0005240107174087677,94.98730395365482,N
2023,10.01.00013,Material de uso/consumo,115755.47,0.0005239418274063072,94.98782789548223,S
2023,10.01.00015,material de Consumo,115753.43,0.0005239325937923112,94.98835182807602,S
2023,10.01.00019,Serviços de Informática,115738.52,0.0005238651069370755,94.98887569318296,N
2024,10.01.00018,Serviço prestado por terceiro,115736.44,0.0005238556922718247,94.98939954887523,S
2023,10.01.00017,pagamentos efetuados a terceiros(autonomos),115711.04,0.0005237407247250112,94.98992328959996,S
2024,10.02.00001,Insumos/material nos tratamentos odontologicos e demais procedimentos ,115707.58,0.000523725063791469,94.99044701466374,S
2024,10.01.00016,Material Aplicado no Serviço,115689.45,0.00052364300231022,94.99097065766605,S
2023,10.01.00022,"Remuneração paga a terceiros, sem vinculo empregaticios necessária à percepção da receita e à manutenção da fonte produtora",115689.42,0.0005236428665217789,94.99149430053258,S
2024,10.01.00016,Segurança e Monitoramento,115674.72,0.000523576330185631,94.99201787686276,N
2023,10.01.00016,Mão de Obra de Terceiro ,115673.73,0.0005235718491670741,94.99254144871193,S
2024,10.01.00015,Rateio de despesas ,115658.82,0.0005235043623118385,94.99306495307424,N
2023,10.01.00008,MATERIAIS ODONTOLOGICOS,115658.24,0.0005235017370686435,94.9935884548113,S
2023,10.01.00015,Material Dentário Para Execução de Serviços em Pacientes,115654.59,0.0005234852161416408,94.99411194002744,S
2023,10.01.00015,Treinamento e Cursos,115640,0.0005234191776964437,94.99463535920513,N
2023,10.01.00044,CONDOMÍNIO - PAGTO. CONDOMÍNIO REF.,115631.2,0.0005233793464203824,94.99515873855155,N
2023,10.01.00015,Despesas efetuada a terceiros,115626.7,0.0005233589781542147,94.99568209752971,S
2024,10.01.00015,Material Auxiliar ,115622.29,0.0005233390172533703,94.99620543654696,S
2024,10.01.00044,CONDOMÍNIO - PAGTO. CONDOMÍNIO REF.,115618.2,0.0005233205047625646,94.99672875705173,N
2023,10.01.00015,Material de uso de consumo do consultório,115591.06,0.0005231976614861664,94.9972519547132,S
2023,10.01.00025,Sulamerica Saude,115569.03,0.000523097947507572,94.99777505266071,S
2024,10.01.00021,laboratorio de protese,115559.19,0.0005230534088988853,94.99829810606961,N
2024,10.01.00017,Materiais e Serviços Odontológicos ,115541.98,0.0005229755115964972,94.99882108158121,S
2024,10.01.00015,Material Médico Cirurgico,115525.42,0.0005229005563770001,94.99934398213759,S
2024,10.01.00024,Plano de Saúde Funcionários,115514.75,0.0005228522609547758,94.99986683439855,S
2024,10.01.00025,ASSISTÊNCIA MÉDICA,115509.8,0.0005228298558619913,95.00038966425441,S
2024,10.01.00017,Material de Estetica,115477.18,0.0005226822085636822,95.00091234646298,S
2024,10.01.00006,Serviços contratados e pagos a terceiros,115470.54,0.0005226521540553815,95.00143499861704,S
2024,10.01.00020,Despesas gerais do consultório,115457.25,0.0005225919997759661,95.00195759061683,N
2024,10.01.00016,Material Aplicado na prestação dos serviços,115446.34,0.0005225426180462129,95.00248013323487,S
2024,10.01.00029,DARF recolhimento INSS e IRRF FOPAG,115446.03,0.000522541214898988,95.00300267444977,N
2024,10.01.00015,"Material odontológico, Hospitalar e Prótese dentária",115439.03,0.0005225095309293938,95.0035251839807,S
2023,10.01.00005,Recolhimento de FGTS,115429.84,0.0005224679344035979,95.0040476519151,N
2023,10.01.00015,Vale Refeição,115419.46,0.0005224209516029711,95.0045700728667,S
2024,10.01.00046,CUSTEIO DO FIC/SREI,115381.85,0.0005222507181606227,95.00509232358486,N
2024,10.01.00011,Impostos e Taxas,115366.8,0.0005221825976259952,95.00561450618248,N
2023,10.01.00005,Material Utilizado na Prestação de Serviço ,115357.6,0.0005221409558373856,95.00613664713832,S
2023,10.01.00016,Laboratorio/Protetico,115349.35,0.0005221036140160782,95.00665875075234,N
2024,10.01.00011,"Material de uso consumo,servico e limpeza do escritório/consultório",115336.2,0.0005220440934160547,95.00718079484575,S
2023,10.01.00018,Compra de Medicamentos,115328.95,0.0005220112778761178,95.00770280612363,N
2024,10.01.00015,Material Especifico,115311.98,0.0005219344668812587,95.0082247405905,S
2024,10.01.00040,Serviços de Terceiros PJ,115298.49,0.0005218734073455693,95.00874661399786,S
2024,10.01.00015,Material de Uso/Consumo Odontológico,115280.36,0.0005217913458643203,95.00926840534372,S
2023,10.01.00015,Kopp Industria e Comércio de Produtos Odontologicos Ltda,115275.19,0.0005217679449896343,95.0097901732887,S
2023,10.01.00017,Material de uso e consumo ,115270.68,0.0005217475314606529,95.01031192082017,S
2024,10.01.00033,Contribuições associativas ANOREG,115257.08,0.0005216859740340127,95.01083360679421,N
2024,10.01.00017,Laboratório de Prótese Dentária,115247.39,0.0005216421143675315,95.01135524890857,N
2023,10.01.00015,Material de consumo especifico ao exercicio da profissao,115238.57,0.0005216021925658429,95.01187685110114,S
2024,10.01.00015,Despesas Dedutiveis - Livro Caixa,115238.17,0.0005216003820532946,95.0123984514832,N
2023,10.01.00008,Material de consumo do escritório/consultório,115233.5,0.0005215792443192938,95.01292003072751,S
2023,10.01.00016,Pagamento a Terceiros para desempenho da atividade,115211.2,0.0005214783082447295,95.01344150903576,S
2024,10.01.00011,Material Insumos de uso para Consultório,115177.36,0.0005213251388831483,95.01396283417463,S
2024,10.01.00016,Locação de Software,115169.48,0.000521289471785948,95.01448412364643,N
2023,10.01.00019,Insumos odontológicos,115166.34,0.0005212752592624443,95.01500539890569,S
2023,10.01.00020,Serviços Confecção de Protese Dentária ,115146,0.0005211831946993663,95.01552658210038,N
2024,10.01.00006,Prestação Serviços ,115140.1,0.0005211564896392797,95.01604773859002,N
2023,10.01.00008,Vale Transporte,115128.28,0.0005211029889934792,95.01656884157902,S
2024,10.01.00016,Remuneração paga a terceiros sem vínculo empregatício - protéticos,115115.51,0.0005210451883803765,95.0170898867674,S
2023,10.01.00013,Despesas Laborais Encargos INSS e FGTS,115106.19,0.0005210030034380025,95.01761088977084,N
2024,10.01.00016,despesa com laboratorio de protese,115079.27,0.0005208811559435059,95.01813177092679,N
2024,10.02.00006,FGTS - FUNDO DE GARANTIA POR TEMPO DE SERVIÇO,115075.28,0.0005208630960808372,95.01865263402287,N
2024,10.01.00039,Plano de Saúde dos Funcionários,115071.52,0.0005208460772628837,95.01917348010014,S
2023,10.01.00015,Materiais Oftalmológicos,115048.92,0.0005207437833039081,95.01969422388343,S
2024,10.01.00017,material odontologico,115023.76,0.0005206299020646237,95.0202148537855,S
2024,10.01.00002,Aluguel de equipamentos/consultório,115019.06,0.0005206086285421819,95.02073546241405,S
2023,10.01.00012,Material de escritório e odontológico,115009.59,0.0005205657646576023,95.02125602817871,S
2023,10.01.00015,Material odontológico/ consumo,115003.18,0.0005205367511940168,95.02177656492991,S
2024,10.01.00018,Conservação de Sistemas e Softwares,115000.61,0.0005205251186508943,95.02229709004855,S
2024,10.01.00018,Obrigações Patronais,114997.03,0.0005205089145635876,95.02281759896312,N
2024,10.01.00018,Despesa de Custeio Terceiros prestadores de serviços odontológicos,114981.38,0.0005204380782601376,95.02333803704137,S
2023,10.01.00012,Material de consumo consultório/escritório,114972.37,0.0005203972964649885,95.02385843433784,S
2024,10.01.00015,FORNECEDOR,114967.6,0.0005203757061028508,95.02437881004394,N
2024,10.01.00003,Medicamento e Material para procedimentos médico ,114965.35,0.000520365521969767,95.0248991755659,S
2024,10.01.00031,FARPEN,114921.72,0.0005201680403135675,95.02541934360622,N
2024,10.01.00015,"Pago serviços prestados por terceiros, sem vinculo empregaticio",114919.86,0.0005201596214302182,95.02593950322765,S
2024,10.01.00020,Despesa com Salário,114919.43,0.0005201576751292288,95.02645966090277,N
2024,10.01.00015,Manutenção de sistemas e equipamentos de informática,114915,0.0005201376237027571,95.02697979852648,S
2024,10.01.00018,Aquisição de prótese dentária ,114890,0.000520024466668492,95.02749982299315,S
2024,10.01.00015,Material uso consumo ,114886.12,0.000520006904696774,95.02801982989784,S
2023,10.01.00018,Plano de Saúde,114866.97,0.000519920226408527,95.02853975012425,S
2023,10.01.00012,Dentais (material de consumo) e Empresas Odontológicas,114863.32,0.0005199037054815244,95.02905965382973,S
2024,10.01.00034,13 SALARIO,114861.38,0.0005198949244956654,95.02957954875423,N
2024,10.02.00001,Sistema Escriba,114844.42,0.00051981815876362,95.03009936691299,N
2024,10.02.00014,FOLHA DE PAGAMENTO.REPASSE MÉDICO,114832.98,0.0005197663781047403,95.0306191332911,N
2023,10.01.00016,MATERIAL DE USO E CONSUMO CONSULTORIO,114831.21,0.0005197583665867144,95.03113889165769,S
2023,10.01.00015,Mercadorias para revenda,114826.5,0.0005197370478014588,95.03165862870549,N
2023,10.01.00020,Assessoria Jurídica,114822,0.0005197166795352911,95.03217834538502,N
2024,10.05.00002,Entidades de classe,114821.54,0.0005197145974458606,95.03269805998247,N
2023,10.01.00021,Plano de Saúde ,114820.78,0.0005197111574720189,95.03321777113993,S
2023,10.01.00016,Material Aplicado ao Paciente,114820.72,0.0005197108858951367,95.03373748202583,S
2024,10.02.00002,HONORARIO ADVOCATICIO,114812.04,0.0005196715977728399,95.0342571536236,N
2023,10.01.00016,Remuneração pago a terceiros sem vínculo empregatício,114807,0.000519648785314732,95.03477680240891,S
2023,10.01.00015,DESPESASV COM MATERIAIS ODONTOLOGICOS,114778.39,0.0005195192884047191,95.03529632169732,S
