ncm,valor_produtos_servicos,tributos_nfe
84821090,68583158.64000002,5352615.969999999
84821200,0,0
84821400,0,0
84821500,0,0
84821999,0,0
84822000,0,0
84822010,124288751.1,8380236.700000001
84822090,29913211.88,2145432.38
84822101,0,0
84822109,0,0
84822119,0,0
84822209,0,0
84822300,0,0
84822400,0,0
84822509,0,0
84822900,0,0
84823000,18226436.51000001,1440448.57
84823020,0,0
84823090,0,0
84824000,17795627.61,1400825.16
84824010,0,0
84824090,0,0
84825010,22093674.35,1741551.08
84825090,7423368.750000001,591117.0599999999
84828000,6091613.149999999,315554.4
84828092,0,0
84829000,0,0
84829009,0,0
84829090,0,0
84829100,0,0
84829111,31435.66,316.23
84829119,889336.95,46024.92
84829120,2082353.99,56684.12000000001
84829130,187500.15,9218.74
84829190,1346125.09,88129.08999999998
84829501,0,0
84829900,22777.8,658.2700000000002
84829910,10845915.78,1000861.83
84829990,11311187.89,981818.5699999998
84830000,0,0
84830029,0,0
84830200,0,0
84830900,0,0
84830904,0,0
84831000,0,0
84831010,144282.77,1551.14
84831011,496262.7100000001,11689.6
84831019,25864458.78,815621.81
84831020,8188396.16,229056.68
84831030,6116541.489999997,180235.11
84831040,263445.65,6930.81
84831050,211392.56,4610
84831090,99401700.62000002,2997234.51
84831190,0,0
84832000,38593360.92000001,1504612.75
84832010,0,0
84832021,0,0
84832029,0,0
84832090,0,0
84832900,0,0
84833000,0,0
84833010,3904389.829999999,112027.79
84833020,126831.05,8445.790000000003
84833021,179807.87,8100.6
84833023,0,0
84833029,57654976.34000001,1497277.79
84833039,0,0
84833090,46072070.52999999,1530052.84
84833099,0,0
84833390,0,0
84833490,0,0
84833509,0,0
84833900,0,0
84833909,0,0
84834000,0,0
84834010,95772720.34,3732502.6918
84834029,0,0
84834050,0,0
84834086,0,0
84834090,119569682.09,3280403.25
84834099,0,0
84834409,0,0
84835000,0,0
84835010,71430667.87,2159789.47
84835090,53116242.45,1314883.65
84835099,0,0
84835421,0,0
84836000,0,0
84836010,0,0
84836011,5520054.700000001,171538.6
84836019,29121707.29,941893.35
84836090,34776056.12,2858588.91
84836549,0,0
84838092,0,0
84839000,159245523.17,12854299.92
84839030,0,0
84839090,0,0
84839200,0,0
84839928,0,0
84840000,0,0
84841000,20867722.93,1555030.85
84841010,0,0
84841801,0,0
84842000,36783714.05,2798952.83
84842010,0,0
84842020,0,0
84842090,0,0
84842300,0,0
84843029,0,0
84844090,0,0
84844100,0,0
84844200,0,0
84844900,0,0
84845090,0,0
84848011,0,0
84848099,0,0
84848229,0,0
84848689,0,0
84849000,47956467.82,3428174.36
84849001,0,0
84849090,0,0
84849099,0,0
84849562,0,0
84849630,0,0
84849900,0,0
84850000,0,0
84850550,0,0
84851000,1048,145
84852000,16275.93,921.45
84853000,90077.4,2061.43
84854000,0,0
84854200,0,0
84854550,0,0
84858000,3894.64,20.25
84859000,36948.32999999999,2344.38
84859990,0,0
84861000,4338.65,177.46
84862000,44411.06,8128.24
84863000,189.6,0
84864090,0,0
84869000,164746.23,1372.91
84871000,1147310.2,100480.85
84877000,0,0
84878986,0,0
84879000,30392592.39999999,4081732.82
84881000,0,0
84881600,0,0
84881620,0,0
84881680,0,0
84881801,0,0
84881809,0,0
84882000,0,0
84883019,0,0
84883090,0,0
84884900,0,0
84888000,0,0
84888220,0,0
84889000,0,0
84889300,0,0
84889990,0,0
84889999,0,0
84890080,0,0
84894200,0,0
84899000,0,0
84899090,0,0
84899900,0,0
84899990,0,0
84902000,0,0
84903200,0,0
84909190,0,0
84909191,0,0
84909991,0,0
84912090,0,0
84919090,0,0
84919190,0,0
84929000,0,0
84929910,0,0
84933020,0,0
84933029,0,0
84937020,0,0
84939000,0,0
84948020,0,0
84949000,0,0
84960000,0,0
84962000,0,0
84963258,0,0
84963522,0,0
84965844,0,0
84990000,0,0
84990099,0,0
84990999,0,0
84991203,0,0
84993030,0,0
84993070,0,0
84993099,0,0
84995566,0,0
84996363,0,0
84999090,0,0
84999190,0,0
84999900,0,0
84999966,0,0
84999999,0,0
85001245,0,0
85002300,0,0
85002555,0,0
85006809,0,0
85011000,0,0
85011011,598769.8300000001,60504.78000000001
85011019,32205192.00000001,3984267.170000001
85011021,373599.68,8402.880000000003
85011029,656167.38,63939.67000000001
85011030,164262.39,4248.309999999999
85011090,6000,0
85011320,0,0
85012000,435912.32,20032.93
85013100,0,0
85013110,38805336.30999999,3754185.1
85013120,12724204.23,110903.85
85013210,2250225.32,162790.68
85013220,154018596.62,7744399.1
85013310,226122.03,12949.56
85013320,57628154.27999999,2592544.4
85013411,10617,0
85013419,21567.74,1435.79
85013420,26788639.95,788016.0500000002
85014011,1339626.12,169205.21
85014019,9067278.57,1276629.21
85014021,11814,396
85014029,74705.11,3222.57
85014298,0,0
85015010,0,0
85015110,4059671.51,588566.4
85015120,67984.83,3244.87
85015190,786233.85,82830.79000000001
85015210,25304409.12,3220084.430000001
85015220,153631.17,25985.71
85015290,2499494.62,361436.0700000001
85015310,4384994.4,633741.16
85015320,46296.2,0
85015330,51357.1,659.75
85015390,28879.49,462.2299999999999
85016100,4439925.850000001,402867.63
85016200,2962625.32,170468.5
85016300,421609.96,42471.73
85016400,370157.7,38640
85017090,0,0
85017100,3044987.9,202800.46
85017210,286631482.4899999,16775913.62
85017219,0,0
85017290,647461403.39,37606576.02
85018000,2092814.93,4176.24
85020500,0,0
85021110,25214667.75,3611556.97
85021190,165481.06,7376.29
85021210,74125778.69,11682536.08
85021290,447357.68,15923.86
85021311,4130947.67,629558.3300000001
85021319,58819814.26,9075789.769999998
85021390,1923405.35,257441.25
85022000,0,0
85022011,20156574.58,2711286.1
85022019,2792556.86,67420.32999999999
85022021,0,0
85022090,162843.4,15786.69
85023100,1608.7,0
85023110,0,0
85023900,1793200.96,232377.92
85024010,99372.41,703.2
85024090,206800.3,2043.23
85025900,0,0
85029000,0,0
85030010,917027.0599999999,51386.81
85030090,9919169.07,902955.23
85039000,0,0
85041000,1662287.93,82279.74
85041090,0,0
85041100,0,0
85041990,0,0
85042100,87994755.75999999,9421936.719999999
85042200,16032448.49,2135773.01
85042300,2633411.51,210495.79
85043111,6287055.45,340708.76
85043119,4403696.47,457511.5799999999
85043191,589524.6299999999,23070.7
85043192,132427.6,4699
85043199,670480.3400000001,13344.86
85043211,1178390.6,56360.55
85043219,643035.68,43559.55
85043221,1018880.64,64362.34
85043229,481684.45,39510.09
85043300,11816604.67,819810.11
85043311,0,0
85043400,3108309.42,111397.11
85044004,0,0
85044010,20726603.37,1667264.47
85044021,8316698.32,423182.7599999999
85044022,154733.81,2425.87
85044029,3057772.22,185737
85044030,3310001.88,255193.67
85044040,14703071.84,1051326.8
85044050,23438267.59,2741715.33
85044060,479089.5100000001,5167.17
85044080,0,0
85044090,11600007,1275167.29
85044200,0,0
85045000,6863601.030000002,388292.35
85045040,0,0
85049010,45309.05,1786.29
85049020,75957.43,5987.690000000001
85049030,17032951.12,1578779.67
85049040,1506970.92,141898.51
85049090,683388.4299999999,20908.50999999999
85051000,0,0
85051100,1730542.66,42245.39
85051910,59034.19,6633.23
85051988,0,0
85051990,126907.35,12592
85052000,0,0
85052005,0,0
85052010,104660.89,2481.04
85052090,3613440.05,91587.8
85055100,0,0
85055400,0,0
85055900,0,0
85055991,0,0
85057000,0,0
85058558,0,0
85058855,0,0
85059000,0,0
85059010,3352540.38,470306.6300000001
85059080,3435029.78,437842.6600000001
85059081,0,0
85059082,0,0
85059090,7311355.56,956565.81
85061000,0,0
85061010,43540.75,2379.92
85061011,207164.9000000001,33694.56
85061012,115870.71,15819.02
85061019,1142133.69,174720.3
85061020,641665.86,65361.00999999999
85061030,94038.15000000002,3757.03
85061031,265727.1800000001,41814.82999999999
85061032,56585.84,5890.69
85061039,330265.4,6063.88
85061090,0,0
85061729,0,0
85062000,0,0
85063010,48598.33,1828.93
85063090,29339.82,712.3499999999999
85064010,6573.35,443.27
85064090,9448.24,188.66
85065010,787624.46,68719.42999999998
85065090,432671.29,21930.9
85066010,68822.10999999999,6614.190000000001
85066090,20457.27,533.89
85068010,26669.86,1299.39
85068090,443659.66,13074.85
85069000,28836.59,456.94
85070190,0,0
85071000,319158.93,2404.97
85071010,3828969.300000001,49859.32
85071019,0,0
85071020,0,0
85071060,0,0
85071080,0,0
85071090,167513933.2,3076661.13
85071099,0,0
85071900,0,0
85072000,0,0
85072010,14227639.2,787617.7701000001
85072020,0,0
85072090,870991.01,91436.70999999999
85072999,0,0
85073011,139768.61,5136.75
85073019,235823.58,3855.18
85073090,21049.07,207.98
85074000,30,0
85075000,4764.860000000001,53.59999999999999
85075010,188654.36,18896.95
85075011,0,0
85075019,0,0
85075020,26141.97,2823.86
85075090,567706.5,31380.75
85076000,23915591.13,3832584.92
85078000,1716140.47,117781.58
85079000,0,0
85079010,178992.45,385.69
85079020,124090.38,7257.37
85079090,474249.8899999999,38080.57999999999
85081000,250,0
85081100,3589439.68,376146.84
85081900,1220775.08,103837.59
85082000,150,0
85086000,263346.46,11845.38
85087000,268757.72,5875.9
85087090,0,0
85088092,369.6,1.42
85089990,0,0
85091000,265,38.82
85094010,1848758.13,239670.1800000001
85094020,985076.7699999999,127064.51
85094030,90960.97000000002,4638.13
85094040,284453.15,13819.62
85094050,833568.5199999999,107048.62
85094090,949387.7899999998,97378.75000000001
85098000,1920,491.11
85098010,64618.33,6342.43
85098090,10221165.28,189721.11
85099000,230679.24,16667.71
85099010,0,0
85100000,0,0
85101000,127773.54,10294.7
85101010,0,0
85101700,0,0
85102000,791230.0800000001,59875.21
85102324,0,0
85103000,54179.81,4844.330000000001
85109011,20120.4,635.73
85109019,10784.37,70.37
85109020,15366.15,1996.35
85109090,126016.73,7283.440000000001
85110000,0,0
85110100,0,0
85110101,0,0
85111000,9428627.11,318884.7000000001
85111041,0,0
85111100,0,0
85111111,0,0
85111320,0,0
85111900,0,0
85112001,0,0
85112010,1190870.1,40804.38
85112030,0,0
85112090,499005.38,9733.03
85112102,0,0
85113000,0,0
85113010,376643.03,8195.730000000001
85113020,4327882.799999999,97855.81999999998
85114000,26229021.25999999,557628.62
85115010,26327886.18,880280.5599999999
85115090,271352.8,7012.75
85118010,522121.39,12060.13
85118020,2384967.84,27042.45
85118030,172553.91,2501.62
85118090,2336221.91,67934.1
85119000,40071206.3,400181.73
85119090,0,0
85120000,0,0
85121000,164999.85,3772.080000000001
85122000,0,0
85122002,0,0
85122010,0,0
85122011,50993781.71,1194542.49
85122012,0,0
85122018,0,0
85122019,3413626.79,74786.78
85122021,4955862.809999999,119770.1
85122022,13378854.4,302782.26
85122023,7754311.380000002,249619.1899999999
85122025,0,0
85122028,0,0
85122029,7219471.290000001,192193.43
85122090,0,0
85122099,0,0
85122201,0,0
85122202,0,0
85122300,0,0
85122900,0,0
85123000,2290474.68,45746.05
85123060,0,0
85123654,0,0
85124000,0,0
85124010,924410.8699999999,17439.13
85124020,13242.81,44.2
85124090,20,0
85125019,0,0
85129000,10304876.85,193306.27
85129010,0,0
85130000,0,0
85131000,0,0
85131010,2719093.26,297009.35
85131011,0,0
85131090,692162.27,73143.37
85138100,0,0
85139000,52649.35,1122.89
85139190,0,0
85141000,0,0
85141010,66121.15,9264.09
85141090,29.9,6.170000000000001
85141100,55759.3,2607
85141900,498922.43,48681.19
85142011,92826.06,7091.839999999999
85142019,1199.95,0
85142020,613096.7300000002,635.94
85143019,150,0
85143090,4720,793.46
85143100,105879.25,3066.72
85143200,204.08,0
85143900,99356.01,8912.34
85144000,130909.12,19586.97
85145090,0,0
85146254,0,0
85149000,23774.58,755.66
85149020,0,0
85151100,652492.4699999999,69340.25999999998
85151900,87616.45999999999,4265.27
85152011,0,0
85152022,0,0
85152100,49930.32,893.55
85152900,56243.25,2032.84
85153100,660.1600000000001,63.78
85153110,22434,489.82
85153190,2720406.99,324705.1199999999
85153900,13623884.83,1697172.5
85154545,0,0
85158010,187183.3,9032.619999999999
85158090,1774771.790000001,181148.8
85159000,4204295.82,535862.92
85159131,0,0
85159910,0,0
85160000,0,0
85161000,10831470.71,955952.7
85162100,179395.24,2227.82
85162900,393126.6,29414.69000000001
85163100,618435.4400000001,63960.71999999999
85163200,573326.4100000001,49918.03999999999
85163300,149530.85,16943.15
85164000,954938.1000000002,108606.59
85165000,7175781.579999998,1011639.32
85166000,16909504.77,2060674.65
85166099,0,0
85166100,0,0
85166600,0,0
85167100,2732479.38,429118.9400000001
85167200,143266.46,16660.54
85167904,0,0
85167910,963601.6100000001,77320.36999999998
85167920,1585734.23,200805.89
85167990,3054328.669999999,354591.76
85168010,1334426.43,89434.49930000001
85168090,1551595.28,93222.26000000002
85169000,220893.06,6719.690000000001
85170000,0,0
85171010,0,0
85171090,0,0
85171100,1307319.92,27073.79
85171211,669840.58,1329.45
85171212,1080,6.389999999999999
85171213,112496,7631.82
85171219,135015,0
85171221,212349.38,30
85171222,140,0
85171229,506,0
85171231,107770.84,485.68
85171232,80662,0
85171233,65,0
85171239,11613.5,0
85171252,0,0
85171290,1173753.23,13854.32
85171300,89101593.94,11136689.88
85171410,4215219.52,140029.35
85171431,918266.8499999999,44960.25999999999
85171432,42968.39,2448.2
85171439,357702.72,5719.58
85171441,65610.44,9652.02
85171449,125145.57,0.3
85171490,14480304.19,1172644.129999999
85171810,44908.96,889.7499999999999
85171830,197659.85,16696.26
85171890,372544.5699999999,22797.47
85171891,26426.24,0
85171899,12329.49,1047.37
85171920,16,0
85173011,49523.6,0
85173013,11985.62,0
85173020,65.7,0
85173061,2731,0
85173062,1919.8,503.94
85175021,340,0
85175050,5397.48,0
85175241,0,0
85176111,11000,0
85176119,275,0
85176130,1633045.27,37641.82
85176141,84401.6,2821.02
85176142,82739.84,4.25
85176143,53048.36,6430.289999999999
85176149,84326.52,79.07
85176191,148583.16,0
85176192,337630.89,2.11
85176199,7777075.24,445303.42
85176214,17547.31,234.11
85176215,80530.21,5217.630000000001
85176219,2522,0
85176221,35582.5,0
85176222,19816.7,0
85176223,4300,493
85176229,200317.34,6392.41
85176231,5457,0
85176233,1504,0
85176234,3293514.25,226477.5
85176239,3894347.13,210864.73
85176240,0,0
85176241,35651120.58999999,7456345.660000002
85176248,11025.23,0
85176249,1105576.77,66365.91
85176251,304756.42,5803.02
85176252,23517.2,2048.21
85176253,7869.99,114.05
85176254,516872.2499999999,12587.18
85176255,1796855.96,280637.09
85176256,1596653.18,72337.89
85176257,0,0
85176259,4338552.749999999,203869.52
85176261,5389.33,0
85176262,4787484.969999999,98541.52
85176264,716071.75,183247.06
85176265,292783.13,16486.02
85176271,10150,0
85176272,2018258.42,172530.46
85176273,89810.96,3134.83
85176277,16939731.87,2815774.45
85176278,690,0
85176279,734765.4,85264.54000000001
85176291,1299105.27,92557.89
85176294,3655523.73,544619.94
85176295,4176,318.03
85176296,1123361.49,41328.36
85176299,1751301.26,294189.49
85176900,202631.08,21933.75
85177010,41259.39,1623.04
85177020,0,0
85177021,34012.39999999999,50.81
85177029,144299.91,6948.01
85177090,0,0
85177091,70799.17000000001,1242.98
85177092,2.3,0.6
85177099,90158.39,4407.49
85177110,632523.49,47022.3
85177190,2142564.29,142908.96
85177627,0,0
85177900,3256614.000000001,194166.0000000001
85178010,15.8,0
85178090,219.2,0
85179010,1368.72,0
85179099,262.02,15.78
85181000,3842,109.72
85181010,14785.09,302.78
85181090,805241.4600000001,34988.04
85182100,3057125.65,141468.85
85182200,10136849.34,921793.2500000001
85182209,0,0
85182900,600,0
85182910,2271.53,114.09
85182990,1131847.9,53367.54000000001
85183000,4277574.62,343513.42
85184000,1741325.21,97243.51999999999
85185000,1154868.34,76789.58999999998
85189000,0,0
85189010,150920.28,4959.129999999999
85189090,190381.88,7095.420000000001
85190000,0,0
85190785,0,0
85192000,2951,363.4400000000001
85192087,0,0
85193000,40305.33,3638.89
85198100,0,0
85198110,8767.61,101.75
85198120,145656.12,4979.599999999999
85198190,207497.55,23167.62
85198900,74444.58,896.04
85199300,40,0
85200000,0,0
85202220,0,0
85209000,0,0
85210000,0,0
85211010,84891.16,485.48
85211081,28730.71,2.92
85211089,89903.55,0
85211090,22569.47,109.92
85211900,0,0
85212011,0,0
85219000,8826260.68,265854.55
85219010,427905.36,1229.94
85219090,68494.79000000001,11.9
85219100,0,0
85220000,0,0
85221000,3084,0
85221201,0,0
85222222,0,0
85222312,0,0
85222522,0,0
85223200,0,0
85225222,0,0
85225522,0,0
85225525,0,0
85229000,282198.42,744.5100000000001
85229010,712.4,0
85229020,120,24.78
85229030,18787.92,672.35
85229050,952.5,0
85229090,1420,0
85231019,0,0
85231110,1044,0
85232110,20307.64,10.37
85232120,14859.95,1.02
85232911,79854.15,318.66
85232919,65305.94,0
85232924,3844,0
85232929,351.64,0
85232939,6,0
85232990,130798.63,21225.03
85233190,0,0
85234022,650,7.68
85234029,6500,0
85234110,124675.57,1801.33
85234190,57184.88,1544.36
85234910,67668.93,311.33
85234920,455339.15,40473.91
85234990,1366619.26,106953.31
85235090,0,0
85235110,638615.28,40837.18000000001
85235190,2159820.95,102127.74
85235200,19250.01,669.1899999999999
85235210,1288690.63,140137.37
85235290,324480.0999999999,13271.46
85235900,503379.67,6339.440000000001
85235910,1373,0
85235990,959.7699999999999,106.7
85236910,0,0
85236971,0,0
85236987,0,0
85238000,28400.14,2934.95
85239010,13673.75,0
85241100,354110.47,56604.55
85241200,3144.72,0
85241900,590.8,0
85249100,278033.16,44016.72000000001
85249200,3592.28,116.81
85249900,33578.48,517.0699999999999
85250000,0,0
85251000,0,0
85251012,0,0
85251031,8137.6,2008.69
85251900,0,0
85251990,0,0
85252000,0,0
85252012,699.99,0
85252053,70,0
85252061,4945,633.19
85252062,88.64,18.3
85252221,0,0
85252222,0,0
85252223,0,0
85252244,0,0
85252255,0,0
85252332,0,0
85252500,0,0
85252552,0,0
85252555,0,0
85252922,0,0
85253010,150,0
85253061,0,0
85253145,0,0
85253333,0,0
85253363,0,0
85254000,22007.24,0
85254010,240,0
85254090,16605,0
85255011,70575.03,781.1500000000001
85255012,344,0
85255019,334161.39,7261.34
85255021,77355.70999999999,3612.91
85255022,12726.8,180
85255023,90614.95999999999,14.8
85255024,409142.94,197.41
85255029,481786.3500000001,23020.89
85255222,0,0
85255555,0,0
85256010,368404.3,10396.85
85256020,11936.7,866.0799999999999
85256029,0,0
85256090,1416843.65,140574.4
85258011,545,0
85258012,11905.32,0
85258013,144436.87,1750.51
85258014,21317.68,949.5799999999999
85258019,613795.92,3613.07
85258021,27968,0
85258022,4048.1,0
85258029,158623.47,2679.8
85258100,1560492.58,79706.12
85258200,53098.41,1675.08
85258208,0,0
85258300,187936.51,6658.29
85258529,0,0
85258911,79826.61,67.34
85258912,236098.81,17990.52
85258913,12911452.21,419604.0499999999
85258914,48629.23,3386.55
85258919,1457695.67,72652.56
85258921,67421.55,654.58
85258922,74701.29000000001,5307.71
85258929,13119695.66,973325.1900000002
85259990,0,0
85261000,416323.02,40673.21
85265090,0,0
85265190,0,0
85266910,0,0
85269000,0,0
85269019,0,0
85269100,100608387.85,12689050.39
85269200,4055389.73,381948.24
85271200,417836.41,5956.469999999999
85271300,539047.91,32977.62
85271390,62.9,0
85271900,300760.36,8631.169999999998
85271910,1040,0
85271990,4994.23,78.91
85272100,2154599.18,54731.94
85272190,5895.25,18.03
85272900,449782.48,9015.62
85276279,0,0
85279100,262772.63,28771.97
85279200,10421.71,0
85279910,1465368.7,76934.51
85279990,35187.17,1016.26
85281210,1060,0
85281290,1240,0
85281300,508.93,0
85282819,0,0
85283300,0,0
85284200,134802.88,0
85284210,123.4,0
85284921,23896,0
85284929,608,0
85284930,60581.25000000001,841.16
85284990,28566.31,1072.66
85285120,22223.5,144.02
85285200,6165456.689999999,884174.0300000001
85285210,560,0
85285220,52945.59,2443.99
85285900,2314107.28,349073.92
85285910,14500,2153.25
85285915,0,0
85285920,138283.82,25683.03
85286100,13900,0
85286200,337357.01,44578.7
85286910,1120751.53,114504.18
85286990,328398,5117.39
85287000,0,0
85287111,34398.32,2.42
85287119,997117.4700000002,34213.27
85287190,212968.8,24724.59
85287200,53288705.31,7994805.319999998
85287300,34604.65,3803.48
85288520,0,0
85291000,0,0
85291011,30887.65,22.78
85291019,458915.8,13815.17
85291020,978003.92,61995.59999999999
85291040,0,0
85291090,14795336.35,873501.37
85291091,0,0
85292110,0,0
85292990,0,0
85299011,177341.45,4516.93
85299012,130856.91,6152.35
85299019,2199582.04,101633.64
85299020,961335.7500000002,73234.81999999999
85299030,364443.4,14558.48
85299040,4231345.21,293650.82
85299050,99546.29,6050.65
85299090,943530,80777.06999999999
85299099,0,0
85299999,0,0
85300258,0,0
85301010,27906.61,193.73
85301090,117921.41,9791.430000000002
85302900,0,0
85304100,0,0
85305090,0,0
85306990,0,0
85308010,15312.34,605.82
85308090,1366168.48,43798.00999999999
85309000,4194.09,151.51
85311000,0,0
85311010,849741.07,26331.19
85311019,0,0
85311090,14144314.15,109435.41
85311099,0,0
85311200,0,0
85312000,3895902.32,215027.95
85312016,0,0
85312100,0,0
85318000,1819933.74,126508.51
85319000,858420.2100000002,60013.42999999999
85319010,0,0
85321000,9347469.229999999,1311742.57
85322000,0,0
85322100,0,0
85322111,293.73,0.95
85322119,1203,9.71
85322120,112.9,0
85322190,3827.64,190.1
85322200,731577.7500000001,55479.33000000001
85322210,0,0
85322220,0,0
85322299,0,0
85322310,28108.88,1846.99
85322390,6595.67,380.02
85322410,41612.29,1572.35
85322420,13708.07,38.59
85322490,506.94,0
85322510,1875.46,214.11
85322590,687875.28,8716.580000000002
85322910,2191.46,4.23
85322990,46462.57,2319.59
85323010,32201.94,1569.37
85323090,139838.42,9823.869999999997
85325093,0,0
85329000,42093.67,1882.81
85329090,0,0
85331000,56010.37,4385.719999999999
85332000,0,0
85332110,244010.27,7400.05
85332120,38457.92000000001,1263.65
85332190,237787.86,22502.24
85332900,572818.3700000001,57616.3
85333110,3736186.91,554408.31
85333190,13445.78,1751.37
85333910,4587455.03,619103.93
85333990,24515,1869.31
85334011,635893.79,87378.71000000002
85334012,16002.62,2774.940000000001
85334013,2356.31,113.7
85334019,131673.71,13742.53
85334091,130119.6,10747.91
85334092,42552.35,4503.33
85334099,3482290.04,441981.01
85336200,0,0
85339000,20189.61,791.49
85340000,6356.799999999999,650.03
85340011,16704.84,1630.62
85340012,213.5,0
85340013,14038.08,373.99
85340019,1029855.09,147174.32
85340020,2378.9,514.59
85340031,17390.55999999999,198.09
85340032,24439.87,2619.91
85340033,440933.7499999999,10222.76
85340039,132700.54,13402.05
85340040,9999.730000000001,6.76
85340051,6070.3,73.78
85340059,82416.12,6493.259999999999
85346000,0,0
85350000,0,0
85350410,0,0
85351000,6899603,484139.98
85351020,0,0
85351031,0,0
85352000,0,0
85352100,8684966.72,775810.71
85352900,845693.8400000001,47989.35000000001
85353000,0,0
85353011,1097,18.68
85353013,27895.43,1144.82
85353017,3636628.900000001,201661.84
85353018,1301549.71,138473.88
85353019,1525881.08,114322.16
85353023,22712.92,59.03999999999999
85353027,36763.76,2632.72
85353028,772912.81,9502.7
85353029,142410.96,10508.02
85353909,0,0
85354010,9683474.809999999,730524.5499999999
85354040,0,0
85354090,2339785.96,140150.37
85355090,0,0
85355100,0,0
85355900,0,0
85356100,0,0
85358305,0,0
85359000,1742715.98,79621.56
85359010,440856.3700000001,65116.23
85359090,14584130.68,1169994.74
85359120,0,0
85360000,0,0
85360010,0,0
85360590,0,0
85361000,7998624.55,644298.71
85362000,41855857.31999999,3049837.9434
85362110,0,0
85362683,0,0
85362910,0,0
85363000,136187.13,12691.91
85363010,13175.16,421.08
85363017,0,0
85363030,0,0
85363039,0,0
85363090,3813379.430000001,278263.2299999999
85363091,0,0
85363900,0,0
85363910,0,0
85363990,0,0
85364000,0,0
85364090,0,0
85364100,22673220.93,773929.9399999998
85364140,0,0
85364900,53577743.48,4126603.41
85365000,0,0
85365001,0,0
85365009,0,0
85365010,45089.48,626.8499999999999
85365019,0,0
85365020,16297.97,515.94
85365030,322994.66,9065.77
85365040,0,0
85365069,0,0
85365090,96152557.36000001,6714987.010000002
85365490,0,0
85365900,0,0
85365990,0,0
85366000,0,0
85366010,0,0
85366090,0,0
85366100,3430119.510000001,241075.53
85366200,0,0
85366309,0,0
85366410,0,0
85366690,0,0
85366691,0,0
85366900,0,0
85366909,0,0
85366910,17507178.82,1257616.88
85366990,3949443.3,219246.62
85366999,0,0
85367000,460576.99,13483.45
85368000,0,0
85369000,0,0
85369003,0,0
85369010,2909991.179999999,151760.64
85369020,29432.43,733.55
85369030,193585.3999999999,10097.63
85369040,521623.66,25026.04
85369050,1588652.2,54738.39
85369052,0,0
85369060,117188.7,3535.76
85369090,30011274.96,2215729.32
85369092,0,0
85369099,0,0
85369100,0,0
85369690,0,0
85369858,0,0
85369900,0,0
85370000,0,0
85371000,0,0
85371011,1771245.2,386225.03
85371019,13616973.62,413807.6
85371020,17731532.31,1814399.88
85371030,16908804.6,1703021.94
85371090,46682914.90000001,5139217.359999999
85371091,0,0
85372000,543167.74,158.08
85372010,26576.2,533.34
85372090,32141182.09,4051140.61
85374900,0,0
85381000,33087752.73,2486534.06
85381019,0,0
85382000,0,0
85383011,0,0
85384090,0,0
85384900,0,0
85385090,0,0
85386100,0,0
85388100,0,0
85389000,0,0
85389010,13086882.63,1325150.15
85389020,216388.39,1866.03
85389090,13082562.24,1142384.23
85389096,0,0
85390000,0,0
85391000,0,0
85391010,509471.84,5560.939999999999
85391090,838359.14,32639.41
85392000,0,0
85392090,0,0
85392100,0,0
85392110,8818139.960000003,193409.59
85392120,0,0
85392190,6004848.149999999,344213.4199999999
85392191,0,0
85392200,853038.7200000001,28680.24
85392299,0,0
85392610,0,0
85392910,3620342.36,186867.64
85392920,0,0
85392950,0,0
85392990,2891599.24,87380.26499999998
85392999,0,0
85393100,373276.55,15409.43
85393111,191718.03,12958.58
85393119,154242.38,9694.86
85393120,422972.28,16459.31
85393131,10867.03,745.6800000000001
85393132,3981.300000000001,233.08
85393139,48380.87000000001,2714.43
85393200,80898.56,3177.46
85393210,92998.48999999999,3234.829999999999
85393220,135872.1,12340.43
85393230,288552.3900000001,22364.2
85393900,31351.34,1772.96
85393901,0,0
85393911,6465.12,121.68
85393913,85.58,0
85393919,5298.829999999999,271.01
85393990,61175.33999999999,4986.05
85394100,350.95,1.06
85394110,35494.54,648.8699999999999
85394190,97314.52999999998,1525.21
85394900,1289276.35,143314.24
85395000,1133563.84,34490.66
85395090,0,0
85395100,5056832.379999999,314248.01
85395200,26950031.26,1612956.0613
85395220,0,0
85395500,0,0
85396910,0,0
85399000,0,0
85399010,135214.73,4455.77
85399020,30794,622.25
85399090,479107.23,14341.43
85399500,0,0
85399600,0,0
85400000,0,0
85401100,10123.32,59.51
85401200,1471.43,56.72
85402011,4905.360000000001,0
85402012,0,0
85402019,23017.25,1052.63
85402020,241.15,0
85402090,3585,0
85404000,1329.04,27.79
85404021,0,0
85404804,0,0
85406010,690.49,0
85406090,1985.8,0
85407100,18171.19,914.5
85407900,50835.83,0
85408100,239.9,9.98
85408910,24736.52,491.35
85408990,83184.02999999998,1735.3
85409110,4429.91,55.32
85409120,613.9,0
85409130,22175.23,0
85409140,146433.58,766.52
85409190,37175.1,1315.06
85409900,39350.65,8.21
85411010,0,0
85411011,16812.47,1188.88
85411012,19641.78,422.9
85411019,336948.59,36267.83
85411021,2193.65,18.71
85411022,3149.27,121.39
85411029,67276.24,2464
85411031,7139.18,327.7
85411032,6169.26,667.8499999999999
85411039,13448.34,754.42
85411091,29299.16,1315.74
85411092,44505.37,6335.45
85411099,274894.1899999999,19553.53
85412110,39813.1,8613.050000000001
85412120,10163.63,1004.29
85412191,1816.24,0
85412199,25482.87000000001,1033.35
85412563,0,0
