ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
85299100,310,0,-310
85300258,3.44,0,-3.44
85301010,24340.74,24340.74,0
85301090,217290.12,217290.12,0
85304100,370,0,-370
85306990,60,0,-60
85308010,6830.55,6830.55,0
85308090,977806.6500000001,977806.6500000001,0
85309000,7460.43,7460.43,0
85310000,483.85,0,-483.85
85311000,1735.02,0,-1735.02
85311010,1251475.77,1251475.77,0
85311090,17499096.29,17499096.29,0
85311200,110,0,-110
85312000,4104056.94,4104056.94,0
85313190,100,0,-100
85318000,2216867.85,2216867.85,0
85319000,512338.6400000001,512338.6400000001,0
85319752,32,0,-32
85321000,11255352.05,11255352.05,0
85322110,38,38,0
85322111,998.85,998.85,0
85322119,2470.8,2470.8,0
85322120,56,56,0
85322190,62961.98,62961.98,0
85322200,748299.61,748299.61,0
85322299,156,0,-156
85322310,25483.84,25483.84,0
85322390,5827.83,5827.83,0
85322410,32184.89,32184.89,0
85322420,1480,1480,0
85322490,223.1,223.1,0
85322510,9881.26,9881.26,0
85322590,1069250.57,1069250.57,0
85322910,157.6,157.6,0
85322990,60209.13,60209.13,0
85323010,9382,9382,0
85323090,175181.63,175181.63,0
85329000,17682.27,17682.27,0
85330000,22.99,0,-22.99
85331000,38874.17,38874.17,0
85332110,240207.69,240207.69,0
85332120,30037.47,30037.47,0
85332190,237771.6,237771.6,0
85332900,575672.8200000002,575672.8200000002,0
85333110,3430543.87,3430543.87,0
85333190,42086.03999999999,42086.03999999999,0
85333910,4454143.82,4454143.82,0
85333990,33287.84,33287.84,0
85334011,565436.8200000001,565436.8200000001,0
85334012,14852.62,14852.62,0
85334019,155774.88,155774.88,0
85334091,117484.53,117484.53,0
85334092,61654.66,61654.66,0
85334099,3193096.729999999,3193096.729999999,0
85336874,154,0,-154
85339000,23497.76,23497.76,0
85340000,4084.41,4084.41,0
85340011,10208.47,10208.47,0
85340012,1878.91,1878.91,0
85340013,30822.52,30822.52,0
85340019,997577.31,997577.31,0
85340020,5829.14,5829.14,0
85340031,8758.199999999997,8758.199999999997,0
85340032,21320.68,21320.68,0
85340033,97517.93,97517.93,0
85340039,102447.77,102447.77,0
85340040,1918.42,1918.42,0
85340050,2200.5,0,-2200.5
85340051,23942.98,23942.98,0
85340059,234719.97,234719.97,0
85346000,70,0,-70
85350000,5618.11,0,-5618.11
85351000,6702269.64,6702269.64,0
85351010,870,0,-870
85351031,1438.97,0,-1438.97
85352100,8137934.01,8137934.01,0
85352900,1427643.53,1427643.53,0
85353000,21379.82,0,-21379.82
85353011,1665,1665,0
85353013,21966.69,21966.69,0
85353017,2222618.77,2222618.77,0
85353018,1933905.09,1933905.09,0
85353019,1331462.22,1331462.22,0
85353023,12167.41,12167.41,0
85353027,38594.17,38594.17,0
85353028,262644.56,262644.56,0
85353029,334384.8,334384.8,0
85354010,8561193.17,8561193.17,0
85354040,650,0,-650
85354090,3467046.27,3467046.27,0
85355090,441.2,0,-441.2
85355900,484.28,0,-484.28
85356100,191.18,0,-191.18
85356910,57.82,0,-57.82
85359000,645648.6,645648.6,0
85359010,333295.47,333295.47,0
85359090,16165801.62,16165801.62,0
85360000,269.15,0,-269.15
85361000,8751000.31,8751000.31,0
85362000,43020116.84999999,43020116.84999999,0
85362011,3800,0,-3800
85362683,185.8,0,-185.8
85362990,130,0,-130
85363000,82021.44000000002,82021.44000000002,0
85363010,12531.62,12531.62,0
85363090,4921489.25,4921489.25,0
85363091,234.34,0,-234.34
85363900,1943.78,0,-1943.78
85364000,802.15,0,-802.15
85364001,205.89,0,-205.89
85364090,420,0,-420
85364100,23148017.99,23148017.99,0
85364110,52,0,-52
85364900,58435917.62,58435917.62,0
85364990,763.86,0,-763.86
85365000,3144.9,0,-3144.9
85365001,64.6,0,-64.6
85365010,93700.18999999999,93700.18999999999,0
85365020,25992.63,25992.63,0
85365030,241703.47,241703.47,0
85365040,320,0,-320
85365060,17.5,0,-17.5
85365080,2286.84,0,-2286.84
85365090,95350052.28,95350052.28,0
85365096,220.8,0,-220.8
85365099,6.33,0,-6.33
85365209,29,0,-29
85366000,1343.01,0,-1343.01
85366010,73.5,0,-73.5
85366090,65,0,-65
85366100,3177959.52,3177959.52,0
85366309,42,0,-42
85366310,1710,0,-1710
85366410,34,0,-34
85366690,209.8,0,-209.8
85366691,138,0,-138
85366900,480,0,-480
85366910,16871543.23,16871543.23,0
85366940,59822.66,0,-59822.66
85366980,667.97,0,-667.97
85366990,4311273.24,4311273.24,0
85367000,670291.45,670291.45,0
85368000,57.15,0,-57.15
85369000,46075.72,0,-46075.72
85369010,3271304.97,3271304.97,0
85369020,30454.09,30454.09,0
85369030,217219.3499999999,217219.3499999999,0
85369040,748486.4199999999,748486.4199999999,0
85369050,1249805.37,1249805.37,0
85369052,25,0,-25
85369060,92340.86000000002,92340.86000000002,0
85369090,30842164.21,30842164.21,0
85369092,5,0,-5
85369099,958,0,-958
85369100,9.02,0,-9.02
85369690,96,0,-96
85369712,259.9,0,-259.9
85369990,40,0,-40
85370000,2777.85,0,-2777.85
85371002,499,0,-499
85371011,1842796.35,1842796.35,0
85371019,12329669.18,12329669.18,0
85371020,21254566.32,21254566.32,0
85371030,14079935.39,14079935.39,0
85371090,55666103.44,55666103.44,0
85371091,17194.96,0,-17194.96
85372000,871350.3300000001,871350.3300000001,0
85372010,32726.72,32726.72,0
85372090,34975788.37,34975788.37,0
85381000,31049681.36,31049681.36,0
85382000,73.65,0,-73.65
85384100,190,0,-190
85384900,13448.99,0,-13448.99
85386100,30,0,-30
85388100,921.95,0,-921.95
85389000,168,0,-168
85389010,12881781.84,12881781.84,0
85389020,149817.72,149817.72,0
85389090,16072964.36,16072964.36,0
85389091,7275.3,0,-7275.3
85389096,143.29,0,-143.29
85390000,54,0,-54
85391000,874,0,-874
85391010,606179.6800000003,606179.6800000003,0
85391090,602614.35,602614.35,0
85392000,4015.4,0,-4015.4
85392010,20,0,-20
85392090,114.93,0,-114.93
85392100,514,0,-514
85392110,8316567.41,8316567.41,0
85392129,234,0,-234
85392190,4947410.3,4947410.3,0
85392200,650490.43,650490.43,0
85392299,625,0,-625
85392900,19.55,0,-19.55
85392910,3435333.36,3435333.36,0
85392920,33,0,-33
85392950,372.4,0,-372.4
85392990,2712615.39,2712615.39,0
85393100,148440.69,148440.69,0
85393101,196,0,-196
85393111,134275.49,134275.49,0
85393119,116673.57,116673.57,0
85393120,273331.43,273331.43,0
85393131,2718.62,2718.62,0
85393132,6681.090000000002,6681.090000000002,0
85393139,117271.17,117271.17,0
85393200,17078.64,17078.64,0
85393210,139607.18,139607.18,0
85393220,79600.09999999999,79600.09999999999,0
85393230,204953.55,204953.55,0
85393900,7932.83,7932.83,0
85393911,29628.42,29628.42,0
85393912,1061.87,1061.87,0
85393919,7618.65,7618.65,0
85393990,50727.19,50727.19,0
85394100,233.2,233.2,0
85394110,47838.81,47838.81,0
85394190,97753.24,97753.24,0
85394900,1340844.02,1340844.02,0
85395000,565993.2000000001,565993.2000000001,0
85395040,189,0,-189
85395090,156.27,0,-156.27
85395100,4964078.300000001,4964078.300000001,0
85395200,24531521.93,24531521.93,0
85395260,92,0,-92
85395299,60,0,-60
85395500,11,0,-11
85396910,30,0,-30
85399000,179,0,-179
85399010,141872.8,141872.8,0
85399020,47409.81,47409.81,0
85399090,308404.96,308404.96,0
85399500,317,0,-317
85401100,5773.03,5773.03,0
85401200,17397.4,17397.4,0
85401990,680,0,-680
85402011,8465.16,8465.16,0
85402019,27933.37,27933.37,0
85402020,2578.77,2578.77,0
85402090,974.02,974.02,0
85404000,3629.95,3629.95,0
85406010,434.58,434.58,0
85406090,18712.32,18712.32,0
85407100,10606.34,10606.34,0
85407900,39307.9,39307.9,0
85408100,25295,25295,0
85408910,9771.51,9771.51,0
85408990,113231.38,113231.38,0
85409110,1304,1304,0
85409120,774.8100000000001,774.8100000000001,0
85409130,36493.81,36493.81,0
85409140,138293.99,138293.99,0
85409190,54,54,0
85409900,15923.31,15923.31,0
85411000,70,0,-70
85411011,46424.61,46424.61,0
85411012,24982.4,24982.4,0
85411019,241533.39,241533.39,0
85411021,1628.51,1628.51,0
85411022,3975.56,3975.56,0
85411029,36123.17,36123.17,0
85411031,3906.47,3906.47,0
85411032,8139.3,8139.3,0
85411039,1570.88,1570.88,0
85411091,19774.27,19774.27,0
85411092,36005.99000000001,36005.99000000001,0
85411099,216518.43,216518.43,0
85411214,509.5,0,-509.5
85412110,29658.26,29658.26,0
85412120,8818.5,8818.5,0
85412191,1633.1,1633.1,0
85412199,79733.06999999999,79733.06999999999,0
85412360,193,0,-193
85412910,22524.09,22524.09,0
85412920,318823.82,318823.82,0
85413011,2324.66,2324.66,0
85413019,74611.62,74611.62,0
85413021,138.96,138.96,0
85413029,1477976.61,1477976.61,0
85414011,1619.54,1619.54,0
85414016,749.73,749.73,0
85414017,1708,1708,0
85414019,2550,2550,0
85414021,73821.76000000001,73821.76000000001,0
85414022,18222.83,18222.83,0
85414029,12397.37,12397.37,0
85414031,59.9,59.9,0
85414032,821726.2299999999,821726.2299999999,0
85414042,5955,0,-5955
85414111,111619.25,111619.25,0
85414112,50821.92,50821.92,0
85414121,1645563.49,1645563.49,0
85414122,457243.4699999999,457243.4699999999,0
85414124,51115.99,51115.99,0
85414210,60875.64,60875.64,0
85414220,341118.86,341118.86,0
85414290,121890.37,121890.37,0
85414300,31188461.95,31188461.95,0
85414900,162043.34,162043.34,0
85415010,350,350,0
85415020,3983,3983,0
85415100,198997.61,198997.61,0
85415900,50045.86,50045.86,0
85416010,952.77,952.77,0
85416090,22362.82,22362.82,0
85419010,298978.88,298978.88,0
85419020,3554.4,3554.4,0
85419090,47893.33,47893.33,0
85421323,556.3,556.3,0
85421412,50,0,-50
85421544,40,0,-40
85421999,200,200,0
85422125,159.8,159.8,0
85422920,25,0,-25
85423010,23311,23311,0
85423110,76557.33,76557.33,0
85423120,672863.2899999999,672863.2899999999,0
85423168,95.88,0,-95.88
85423190,3305006.06,3305006.06,0
85423210,44897.81,44897.81,0
85423221,81363.14,81363.14,0
85423229,25335.02,25335.02,0
85423232,5186.639999999999,0,-5186.639999999999
85423291,15145.3,15145.3,0
85423299,9118.5,9118.5,0
85423319,37842.69,37842.69,0
85423320,3122.33,3122.33,0
85423390,25483.14,25483.14,0
85423619,21.8,0,-21.8
85423900,620,0,-620
85423911,2761.75,2761.75,0
85423919,11947.2,11947.2,0
85423920,26251.32,26251.32,0
85423931,61178.44,61178.44,0
85423939,32397.77,32397.77,0
85423991,12277.69,12277.69,0
85423999,302581.48,302581.48,0
85429000,28110.2,28110.2,0
85429010,476.92,476.92,0
85429020,215,215,0
85429099,47.51,0,-47.51
85430000,50000,0,-50000
85430111,432965.2999999999,0,-432965.2999999999
85431000,145031.05,145031.05,0
85431900,422,422,0
85432000,15842487.83,15842487.83,0
85433000,14594,14594,0
85433010,8145.93,8145.93,0
85433090,725881.95,725881.95,0
85434000,51119.82,51119.82,0
85437011,1276.43,1276.43,0
85437012,10562.61,10562.61,0
85437013,83389.78,83389.78,0
85437014,7288.28,7288.28,0
85437015,2779.83,2779.83,0
85437019,576490.07,576490.07,0
85437020,1648881.04,1648881.04,0
85437031,600,600,0
85437032,242.5,242.5,0
85437033,32267.46,32267.46,0
85437034,4205.88,4205.88,0
85437035,24165.5,24165.5,0
85437036,157831.27,157831.27,0
85437039,670203.7899999999,670203.7899999999,0
85437040,208403.88,208403.88,0
85437050,134628.86,134628.86,0
85437091,5908.47,5908.47,0
85437092,13575897.87,13575897.87,0
85437099,48175951.06,48175951.06,0
85438933,3580,3580,0
85438999,712.45,712.45,0
85439010,443014.74,443014.74,0
85439090,1203359.95,1203359.95,0
85440000,466702.26,0,-466702.26
85440005,0.16,0,-0.16
85440200,7,0,-7
85440900,40,0,-40
85441100,22192086.81,22192086.81,0
85441200,336,0,-336
85441900,136,0,-136
85441910,682916.8800000001,682916.8800000001,0
85441911,249282.83,249282.83,0
85441919,142121.98,142121.98,0
85441990,1348121.73,1348121.73,0
85442000,10614721.74,10614721.74,0
85443000,99200502.47999999,99200502.47999999,0
85444000,26.82,0,-26.82
85444090,158,0,-158
85444100,964.32,964.32,0
85444200,53723585.63,53723585.63,0
85444220,1176.5,0,-1176.5
85444228,1187.83,0,-1187.83
85444300,286.6,0,-286.6
85444333,1365,0,-1365
85444420,772,0,-772
85444444,988.5,0,-988.5
85444490,150,0,-150
85444800,67.8,0,-67.8
85444900,410041622.1300001,410041622.1300001,0
85444901,2814,0,-2814
85444990,10550.98,0,-10550.98
85445100,100.4,100.4,0
85445900,21882.48,21882.48,0
85445902,140.5,0,-140.5
85446000,11025906.45,11025906.45,0
85447000,11734.8,0,-11734.8
85447010,1545808.21,1545808.21,0
85447020,46810.89999999999,46810.89999999999,0
85447030,45733.12,45733.12,0
85447090,703990.6200000001,703990.6200000001,0
85449000,14513.27,0,-14513.27
85449001,4704,0,-4704
85449900,2884.11,0,-2884.11
85451100,43575.23,43575.23,0
85451910,139679.39,139679.39,0
85451920,163048.8700000001,163048.8700000001,0
85451990,654588.5,654588.5,0
85452000,2864939.87,2864939.87,0
85452125,1200,0,-1200
85452440,3200,0,-3200
85453900,13,0,-13
85454040,12.8,0,-12.8
85455455,32,0,-32
85455854,60.32,0,-60.32
85456544,16,0,-16
85458544,589,0,-589
85458555,225,0,-225
85458569,412,0,-412
85458854,1538.82,0,-1538.82
85458962,145,0,-145
85458965,953,0,-953
85459000,220,0,-220
85459004,3.8,0,-3.8
85459010,2223.96,2223.96,0
85459020,25848.69,25848.69,0
85459030,99595.57,99595.57,0
85459090,72108.72,72108.72,0
85461000,174960.52,174960.52,0
85462000,5668617.64,5668617.64,0
85462110,20,0,-20
85465567,409.9,0,-409.9
85469000,12182513.67,12182513.67,0
85470990,2500,0,-2500
85471000,4269998.529999999,4269998.529999999,0
85471208,440,0,-440
85471236,33.5,0,-33.5
85472000,4949,4949,0
85472010,47469.05,47469.05,0
85472090,3684256.860000001,3684256.860000001,0
85475090,10.12,0,-10.12
85478522,32,0,-32
85479000,2186724.48,2186724.48,0
85479652,39.8,0,-39.8
85480010,9375.17,9375.17,0
85480090,79589.3,79589.3,0
85481010,4189.38,4189.38,0
85481090,52442.8,52442.8,0
85489000,3897.65,3897.65,0
85489010,202.5,202.5,0
85489090,11568.54,11568.54,0
85491100,323605.08,323605.08,0
85491200,15974.14,15974.14,0
85491300,9799.46,9799.46,0
85491400,11603.92,11603.92,0
85491900,963204.23,963204.23,0
85492100,35710.38,35710.38,0
85492900,10849,10849,0
85493100,752.44,752.44,0
85493900,13300.2,13300.2,0
85499100,6646.570000000001,6646.570000000001,0
85499400,1795.08,0,-1795.08
85499900,63329.24000000001,63329.24000000001,0
85503690,78,0,-78
85504405,1800,0,-1800
85505090,35,0,-35
85522222,1034.8,0,-1034.8
85550221,65,0,-65
85552999,750,0,-750
85566644,1400,0,-1400
85569000,120,0,-120
85585820,84,0,-84
85603600,9.6,0,-9.6
85607000,640,0,-640
85607020,761.4,0,-761.4
85621470,165,0,-165
85623658,67.6,0,-67.6
85631445,4.6,0,-4.6
85632158,54.42,0,-54.42
85632400,23,0,-23
85632558,17100,0,-17100
85636598,624,0,-624
85636958,123.7,0,-123.7
85646555,220,0,-220
85650990,128,0,-128
85669090,4.5,0,-4.5
85684900,120,0,-120
85692110,400,0,-400
85693222,94.52000000000001,0,-94.52000000000001
85693332,935,0,-935
85698569,780,0,-780
85708800,530,0,-530
85708990,9.6,0,-9.6
85717010,690,0,-690
85733011,370,0,-370
85773020,190,0,-190
85784457,80,0,-80
85790000,7004,0,-7004
85818092,97,0,-97
85818095,24,0,-24
85821000,55,0,-55
85821010,439.64,0,-439.64
85822010,480,0,-480
85832090,288,0,-288
85833010,215,0,-215
85834090,306.34,0,-306.34
85835010,1601.49,0,-1601.49
85836509,375,0,-375
85839000,6675,0,-6675
85844200,12.85,0,-12.85
85853929,40,0,-40
85858030,700,0,-700
85861000,70.4,0,-70.4
85862252,220,0,-220
85863421,26314,0,-26314
85877853,521.4,0,-521.4
85890099,120,0,-120
85899090,81,0,-81
85900000,275,0,-275
85913100,3850,0,-3850
85961233,89.9,0,-89.9
85963322,540,0,-540
85965090,2169,0,-2169
85966352,8.9,0,-8.9
85967852,65.9,0,-65.9
85969090,117.04,0,-117.04
85970628,249.7,0,-249.7
85995023,115,0,-115
85999020,151.6,0,-151.6
86011000,173760.68,173760.68,0
86012000,2539.37,2539.37,0
86014000,28.12,0,-28.12
86021000,19325.87,19325.87,0
86029000,538786.91,538786.91,0
86031000,12182.5,12182.5,0
86039000,4504.139999999999,4504.139999999999,0
86040000,3000,3000,0
86040010,6341.42,6341.42,0
86040090,75479.43,75479.43,0
86061000,317488.46,317488.46,0
86061030,210,0,-210
86063000,2079.88,2079.88,0
86069200,70,70,0
86069900,205464.4,205464.4,0
86071110,6139,6139,0
86071120,2193.7,2193.7,0
86071910,269.62,269.62,0
86071911,66841.42000000001,66841.42000000001,0
86071919,53102.43000000001,53102.43000000001,0
86071990,85092.86,85092.86,0
86072100,122239.75,122239.75,0
86072900,36268.23,36268.23,0
86073000,1127745.92,1127745.92,0
86079100,850087.98,850087.98,0
86079900,34034.48999999999,34034.48999999999,0
86080011,422220,422220,0
86080012,391315.21,391315.21,0
86080090,283937.81,283937.81,0
86088000,80,0,-80
86089412,15,0,-15
86090000,49482423.58,49482423.58,0
86100000,1418,0,-1418
86161000,1848,0,-1848
86360000,992.28,0,-992.28
86362000,11,0,-11
86365090,38,0,-38
86366100,73.8,0,-73.8
86366910,19.6,0,-19.6
86369090,124.2,0,-124.2
86462000,9.8,0,-9.8
86492100,119.9,0,-119.9
86512439,224.64,0,-224.64
86542569,500,0,-500
86561413,170,0,-170
86720861,4244.25,0,-4244.25
86819100,3051,0,-3051
86859555,190,0,-190
86970888,53.96,0,-53.96
87000888,1500,0,-1500
87002999,131,0,-131
87005500,2952,0,-2952
87008291,580,0,-580
87008309,549,0,-549
87008800,3687.36,0,-3687.36
87008990,2310.5,0,-2310.5
87008999,212.47,0,-212.47
87009900,160,0,-160
87011000,43694603.93,43694603.93,0
87012000,1237558.52,1237558.52,0
87012100,788139818.5100001,788139818.5100001,0
87012200,2105350,2105350,0
87012300,141725.45,141725.45,0
87012900,3478728.93,3478728.93,0
87013000,6105108.34,6105108.34,0
87016000,120.99,0,-120.99
87018291,28,0,-28
87018990,9,0,-9
87019000,473050,473050,0
87019010,26367.5,26367.5,0
87019090,4457996.16,4457996.16,0
87019100,8443501.52,8443501.52,0
87019200,35141915.92,35141915.92,0
87019300,916707269.5700002,916707269.5700002,0
87019410,2295505.6,2295505.6,0
87019490,892579496.7900001,892579496.7900001,0
87019510,10805677.39,10805677.39,0
87019590,4433642284.639999,4433642284.639999,0
87020000,42,0,-42
87021000,38161815.72,38161815.72,0
87022000,2258,2258,0
87022999,4218.83,0,-4218.83
87023000,130273.37,130273.37,0
87024010,1368,1368,0
87024090,17090.4,17090.4,0
87029000,991820.0199999998,991820.0199999998,0
87029090,19.5,19.5,0
87029200,57.37,0,-57.37
87029999,1800,0,-1800
87030000,380,0,-380
87030900,108,0,-108
87031000,670157.94,670157.94,0
87032100,159861328.46,159861328.46,0
87032210,212556211.53,212556211.53,0
87032290,17769821.28,17769821.28,0
87032310,478754776.13,478754776.13,0
87032390,44655506.8,44655506.8,0
87032410,162383687.09,162383687.09,0
87032490,14164485.29,14164485.29,0
87033019,925,0,-925
87033090,742,0,-742
87033110,759074.19,759074.19,0
87033190,530763,530763,0
87033210,17798519.93,17798519.93,0
87033283,60,0,-60
87033290,50622050.31999999,50622050.31999999,0
87033310,128687990.24,128687990.24,0
87033390,348544245.66,348544245.66,0
87034000,85511953.44999999,85511953.44999999,0
87035000,13032756.79,13032756.79,0
87036000,204758854.66,204758854.66,0
87037000,6409137.039999999,6409137.039999999,0
87037090,20,0,-20
87038000,29270298.32,29270298.32,0
87039000,14444846.98,14444846.98,0
87040000,350,0,-350
87041000,960,960,0
87041010,434498.5,434498.5,0
87041090,8784348.729999999,8784348.729999999,0
87041900,221890,0,-221890
87042110,92161129.04,92161129.04,0
87042120,1257893.62,1257893.62,0
87042130,1095450,1095450,0
87042190,2312386067.33,2312386067.33,0
87042210,132334742.15,132334742.15,0
87042220,2081436.84,2081436.84,0
87042230,1939733.95,1939733.95,0
87042290,163209331.15,163209331.15,0
87042310,448603329.6199999,448603329.6199999,0
87042320,5428570,5428570,0
87042330,1224359,1224359,0
87042340,200020,200020,0
87042390,2893825.56,2893825.56,0
87043110,14139614.15,15344014.15,1204400
87043120,2347121.66,2347121.66,0
87043130,2919.52,2919.52,0
87043190,674114128.98,674114128.98,0
87043210,2026823.44,2026823.44,0
87043220,4431258.43,4431258.43,0
87043290,5716159.37,5716159.37,0
87044000,0.78,0,-0.78
87044100,4164.58,4164.58,0
87044200,343905.09,343905.09,0
87044300,4422558,4422558,0
87045100,5673575.720000001,5673575.720000001,0
87045200,1495955.59,1495955.59,0
87046000,1982588.12,1982588.12,0
87049000,6097748.97,6097748.97,0
87049200,4,0,-4
87049990,2859.45,0,-2859.45
87051010,13538,13538,0
87051019,570,0,-570
87051020,3109618.82,3109618.82,0
87051030,5279.54,5279.54,0
87051090,1976785.1,1976785.1,0
87051190,500,0,-500
87052000,2594.57,2594.57,0
87053000,127452,127452,0
87054000,700517.8,700517.8,0
87055080,7134,0,-7134
87055099,3050,0,-3050
87056397,187.5,0,-187.5
87059010,2849542.18,2849542.18,0
87059090,1852411,1852411,0
87060010,6002376.060000001,6002376.060000001,0
87060020,398246,398246,0
87060090,114294.18,114294.18,0
87062999,52.5,0,-52.5
87063019,300,0,-300
87063110,430.09,0,-430.09
87068000,600,0,-600
87069090,3249.24,0,-3249.24
87069990,182,0,-182
87070000,7450,0,-7450
87071000,3177307.45,3177307.45,0
87071090,2271,0,-2271
87071920,46.04,0,-46.04
87072999,1600,0,-1600
87073090,667.46,0,-667.46
87075099,360,0,-360
87076000,4800,0,-4800
87077090,20,0,-20
87078000,422,0,-422
87079000,91.44,0,-91.44
87079001,109710,0,-109710
87079010,2624465.63,2624465.63,0
87079090,38823172.37,38823172.37,0
87079092,1200,0,-1200
87079099,3700,0,-3700
87079990,2479.95,0,-2479.95
87080000,57388.82000000001,0,-57388.82000000001
87080100,784,0,-784
87080309,718,0,-718
87080808,24452.74,0,-24452.74
87080900,1110,0,-1110
87080919,244.16,0,-244.16
87080949,363.57,0,-363.57
87080990,979.6,0,-979.6
87080999,930.1,0,-930.1
87081000,19948146.14,19948146.14,0
87081010,3032.8,0,-3032.8
87082000,110.2,0,-110.2
87082010,79.15,0,-79.15
87082090,957.6,0,-957.6
87082099,368,0,-368
87082100,959434.9099999999,959434.9099999999,0
87082200,3590319.67,3590319.67,0
87082229,387.5,0,-387.5
87082293,200,0,-200
87082299,340,0,-340
87082300,145,0,-145
87082414,1480,0,-1480
87082799,3875,0,-3875
87082891,370,0,-370
87082900,2407.54,0,-2407.54
87082909,530,0,-530
87082910,1128,0,-1128
87082911,4010422.7,4010422.7,0
87082912,5957441.48,5957441.48,0
87082913,594031.8800000001,594031.8800000001,0
87082914,2433073.38,2433073.38,0
87082919,33910479.51,33910479.51,0
87082922,1847,0,-1847
87082990,5479.27,0,-5479.27
87082991,8222518.140000001,8222518.140000001,0
87082992,2735048.82,2735048.82,0
87082993,4591269.010000001,4591269.010000001,0
87082994,804784.6399999999,804784.6399999999,0
87082995,18012.85,18012.85,0
87082998,300,0,-300
87082999,99189444.22000001,99189444.22000001,0
87083000,9346.15,0,-9346.15
87083001,834,0,-834
87083009,409,0,-409
87083010,1083.5,0,-1083.5
87083011,7376578.81,7376578.81,0
87083014,3.5,0,-3.5
87083015,350,0,-350
87083019,28830808.40000001,28830808.40000001,0
87083070,285,0,-285
87083090,141768782.76,141768782.76,0
87083093,290,0,-290
87083099,73.8,0,-73.8
87083110,802.9000000000001,802.9000000000001,0
87083190,10570.65,10570.65,0
87083900,79777.64,79777.64,0
87083919,240,0,-240
87083990,1016,0,-1016
87083999,2136.46,0,-2136.46
87084000,6303.37,0,-6303.37
87084010,16113.6,16113.6,0
87084011,272652.86,272652.86,0
87084019,7891272.869999999,7891272.869999999,0
87084080,8316889.710000001,8316889.710000001,0
87084090,132949931.84,132949931.84,0
87084099,6655,0,-6655
87084777,20,0,-20
87084990,361.6,0,-361.6
87085000,4442.559999999999,0,-4442.559999999999
87085009,59.46,0,-59.46
87085010,33746.36,33746.36,0
87085011,6482294.21,6482294.21,0
87085012,3028849.2,3028849.2,0
87085019,10397476.33,10397476.33,0
87085032,130,0,-130
87085050,48,0,-48
87085080,7427396.78,7427396.78,0
87085090,79122.65,79122.65,0
87085091,4256087.819999999,4256087.819999999,0
87085099,130614262.18,130614262.18,0
87085990,432,0,-432
87086010,3501,3501,0
87086090,27162.7,27162.7,0
87086200,56.21,0,-56.21
87087000,27670.72,0,-27670.72
87087010,10309605.97,10309605.97,0
87087019,350,0,-350
87087090,22885477.63,22885477.63,0
87087099,1902.35,0,-1902.35
87087990,878.76,0,-878.76
87087999,3.55,0,-3.55
87088000,114047871.68,114047871.68,0
87088001,1060,0,-1060
87088011,7500,0,-7500
87088080,19.94,0,-19.94
87088090,260,0,-260
87088099,45.5,0,-45.5
87088390,1360,0,-1360
87088800,5144.51,0,-5144.51
87088880,1296,0,-1296
87088890,256,0,-256
87088990,3840.27,0,-3840.27
87088999,2295,0,-2295
87089000,24778.59,0,-24778.59
87089039,650,0,-650
87089089,180,0,-180
87089090,63715,0,-63715
87089099,350,0,-350
87089100,68472059.93,68472059.93,0
87089103,65,0,-65
87089200,22170878.2,22170878.2,0
87089290,70,0,-70
87089291,150,0,-150
87089300,202557012.55,202557012.55,0
87089330,5000,0,-5000
87089400,6075,0,-6075
87089411,1651391.709999999,1651391.709999999,0
87089412,20992166.84,20992166.84,0
87089413,452965.42,452965.42,0
87089422,2960,0,-2960
87089480,361,0,-361
87089481,913824.18,913824.18,0
87089482,7758502.879999999,7758502.879999999,0
87089483,13278049.19,13278049.19,0
87089490,25068534.58,25068534.58,0
87089491,2816.37,2816.37,0
87089492,30257.97,30257.97,0
87089493,21925,21925,0
87089510,364655.17,364655.17,0
87089521,69994.62,69994.62,0
87089522,100435.42,100435.42,0
87089529,775372.97,775372.97,0
87089844,645,0,-645
87089900,240482.91,240482.91,0
87089901,4565.92,0,-4565.92
87089906,13376.27,0,-13376.27
87089909,2081.6,0,-2081.6
87089910,2649952.26,2649952.26,0
87089929,270,0,-270
87089930,211.72,0,-211.72
87089970,94.74,0,-94.74
87089980,649.34,0,-649.34
87089990,548519047.16,548519047.16,0
87089993,1783.68,0,-1783.68
87089996,12,0,-12
87089999,35566.31,0,-35566.31
87090000,498.79,0,-498.79
87091100,2600197.03,2600197.03,0
87091900,2852190.68,2852190.68,0
87092999,1506.96,0,-1506.96
87093019,103,0,-103
87093090,1010,0,-1010
87093900,1100,0,-1100
87094090,450,0,-450
87095099,1900,0,-1900
87098890,56.82,0,-56.82
87098900,375.8,0,-375.8
87099000,1209889.92,1209889.92,0
87099114,80,0,-80
87099190,16,0,-16
87099200,578,0,-578
87099300,200,0,-200
87099890,390,0,-390
87099899,67.2,0,-67.2
87099900,314.07,0,-314.07
87099915,850,0,-850
87099989,485.3200000000001,0,-485.3200000000001
87099990,26009.74000000001,0,-26009.74000000001
87099999,617.4300000000001,0,-617.4300000000001
87100000,300959.2,300959.2,0
87100011,587.25,0,-587.25
87108990,2321.5,0,-2321.5
87111000,500909.0399999999,500909.0399999999,0
87112010,5532550.71,5532550.71,0
87112020,47563279.45999999,47563279.45999999,0
87112090,894434.05,894434.05,0
87113000,23821721.74,23821721.74,0
87114000,1208762.3,1208762.3,0
