ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
07095200,6478.370000000001,6478.370000000001,0
07095300,158.91,158.91,0
07095400,275.56,275.56,0
07095500,2317.78,2317.78,0
07095600,8216,8216,0
07095900,2557371.67,2557371.67,0
07096000,3167862.689999999,3167862.689999999,0
07096004,45.98,0,-45.98
07096007,93.97999999999999,0,-93.97999999999999
07097000,35673.47,35673.47,0
07099000,6447.219999999999,6447.219999999999,0
07099011,95.64,95.64,0
07099090,10891.9,10891.9,0
07099100,17180.85,17180.85,0
07099200,30112.76,30112.76,0
07099300,12704712.74,12704712.74,0
07099600,44.9,0,-44.9
07099909,461.28,0,-461.28
07099911,16800863.32,16800863.32,0
07099919,2471865.95,2471865.95,0
07099990,4341855.989999998,4341855.989999998,0
07101000,30322713.63000001,30322713.63000001,0
07101220,8,0,-8
07102100,45724.53,45724.53,0
07102200,3395.829999999999,3395.829999999999,0
07102900,73945.81999999996,73945.81999999996,0
07103000,2565.4,2565.4,0
07104000,3469067.78,3469067.78,0
07108000,626712.38,626712.38,0
07109000,737585.2,737585.2,0
07112010,2216.1,2216.1,0
07112020,1021.26,1021.26,0
07112090,1696.52,1696.52,0
07114000,149995.27,149995.27,0
07115100,1702.690000000001,1702.690000000001,0
07115900,14877.63,14877.63,0
07119000,88481.50000000003,88481.50000000003,0
07121000,6.97,0,-6.97
07122000,8360636.12,8360636.12,0
07123100,17391.28,17391.28,0
07123200,408.32,408.32,0
07123300,207.99,207.99,0
07123400,3725.78,3725.78,0
07123900,229251,229251,0
07129010,263477.4,263477.4,0
07129090,10655999.13,10655999.13,0
07131010,2280332.14,2280332.14,0
07131090,125479.31,125479.31,0
07132010,15581.94,15581.94,0
07132090,56842.01000000001,56842.01000000001,0
07133000,5143.42,0,-5143.42
07133110,1528716.6,1528716.6,0
07133119,59,0,-59
07133190,2158182.45,2158182.45,0
07133210,1112746.63,1112746.63,0
07133290,1882768.68,1882768.68,0
07133300,80139.52,0,-80139.52
07133311,26266525.22,26266525.22,0
07133313,1056.95,0,-1056.95
07133319,14733456.39,14733456.39,0
07133320,12.98,0,-12.98
07133321,35775624.23999999,35775624.23999999,0
07133329,3511873.64,3511873.64,0
07133390,5.98,0,-5.98
07133391,130275527.27,130275527.27,0
07133392,4276.999999999999,0,-4276.999999999999
07133399,83804109.31,83804109.31,0
07133410,1463.16,1463.16,0
07133490,780.75,780.75,0
07133510,563764.05,563764.05,0
07133590,13917647.5,13917647.5,0
07133910,5024523.310000001,5024523.310000001,0
07133990,9882631.949999997,9882631.949999997,0
07134010,17,17,0
07134090,152642.99,152642.99,0
07135010,378.75,378.75,0
07135090,137267.01,137267.01,0
07136010,470049.82,470049.82,0
07136090,194689.11,194689.11,0
07139010,71599.22,71599.22,0
07139090,3928692.57,3928692.57,0
07141000,4806542.739999999,4806542.739999999,0
07141004,84,0,-84
07142000,9793208.549999999,9793208.549999999,0
07142001,483.0600000000001,0,-483.0600000000001
07143000,3101358.51,3101358.51,0
07144000,2436.16,2436.16,0
07145000,18702.46,18702.46,0
07149000,2252440.13,2252440.13,0
07161000,174.94,0,-174.94
07200000,64,0,-64
07308900,9500,0,-9500
07318000,214.4,0,-214.4
07320000,110,0,-110
07378199,159,0,-159
07833399,987,0,-987
07891103,16,0,-16
07907000,20,0,-20
08000000,375.87,0,-375.87
08010900,3853.5,0,-3853.5
08011100,1043797.12,1043797.12,0
08011110,2664.37,2664.37,0
08011190,905.26,905.26,0
08011200,20403.33,20403.33,0
08011900,608468.5,608468.5,0
08012100,20979.94,20979.94,0
08012200,88753.20999999999,88753.20999999999,0
08013100,9339.149999999996,9339.149999999996,0
08013200,194047.11,194047.11,0
08021100,2635.900000000001,2635.900000000001,0
08021200,32479.99000000001,32479.99000000001,0
08021201,80.64,0,-80.64
08022100,893.0899999999999,893.0899999999999,0
08022200,1399.81,1399.81,0
08023100,55036.94,55036.94,0
08023200,76884.9,76884.9,0
08024100,7393.969999999999,7393.969999999999,0
08024200,1470.57,1470.57,0
08025100,6284.269999999999,6284.269999999999,0
08025200,13096.42,13096.42,0
08026100,1846.15,1846.15,0
08026200,5721.3,5721.3,0
08027000,224.03,224.03,0
08029000,3004.99,3004.99,0
08029100,25563.38,25563.38,0
08029200,2374.58,2374.58,0
08029900,9167.57,9167.57,0
08030000,40055.02999999998,40055.02999999998,0
08031000,5294470.049999999,5294470.049999999,0
08039000,6868854.8,6868854.8,0
08041010,45639.22000000001,45639.22000000001,0
08041020,46329.89,46329.89,0
08042010,13670.46,13670.46,0
08042020,2644.96,2644.96,0
08043000,5278834.47,5278834.47,0
08043001,52.5,0,-52.5
08044000,10439799.88,10439799.88,0
08045010,126703.14,126703.14,0
08045020,5247014.480000001,5247014.480000001,0
08045030,17168.2,17168.2,0
08051000,52991452.27999999,52991452.27999999,0
08052000,4245.599999999999,4245.599999999999,0
08052019,159.6,0,-159.6
08052100,3751840.04,3751840.04,0
08052200,3678.63,3678.63,0
08052900,1299262.31,1299262.31,0
08053000,1304.08,1304.08,0
08053020,100.8,0,-100.8
08054000,1818.17,1818.17,0
08055000,6985755.779999999,6985755.779999999,0
08059000,3497514.629999999,3497514.629999999,0
08060000,78.24,0,-78.24
08061000,1389644.759999998,1389644.759999998,0
08061010,25.35,0,-25.35
08062000,281810.05,281810.05,0
08071000,17.32,0,-17.32
08071100,11928037.33,11928037.33,0
08071900,1533417.709999999,1533417.709999999,0
08072000,9801730.530000001,9801730.530000001,0
08081000,3596956.349999999,3596956.349999999,0
08082010,2344.34,2344.34,0
08082020,2169.38,2169.38,0
08083000,2669333.67,2669333.67,0
08083019,15887.3,0,-15887.3
08084000,229925.6,229925.6,0
08091000,24849.82,24849.82,0
08092100,2688.88,2688.88,0
08092900,18385.28,18385.28,0
08093010,513674.24,513674.24,0
08093020,74484.33999999998,74484.33999999998,0
08094000,681661.2000000001,681661.2000000001,0
08099999,580,0,-580
08101000,22511678.81,22511678.81,0
08102000,9505.449999999995,9505.449999999995,0
08103000,13.21,13.21,0
08104000,64920.96,64920.96,0
08105000,245441.9,245441.9,0
08107000,1050640.12,1050640.12,0
08109000,7542.24,7542.24,0
08109001,77.09,0,-77.09
08109011,51586.08,51586.08,0
08109012,7002.95,7002.95,0
08109013,1202.93,1202.93,0
08109014,139744.16,139744.16,0
08109015,676318.71,676318.71,0
08109016,586878.4199999999,586878.4199999999,0
08109017,180349.65,180349.65,0
08109090,618277.86,618277.86,0
08111000,256188.31,256188.31,0
08112000,8975.14,8975.14,0
08119000,708579.2800000001,708579.2800000001,0
08121000,7781.029999999999,7781.029999999999,0
08129000,52550.23000000001,52550.23000000001,0
08131000,63932.54000000001,63932.54000000001,0
08132010,50679.62,50679.62,0
08132020,74358.16000000002,74358.16000000002,0
08133000,53450.13,53450.13,0
08134010,3929.140000000002,3929.140000000002,0
08134090,26611.45999999999,26611.45999999999,0
08135000,114878.66,114878.66,0
08140000,404906.65,404906.65,0
08194686,143,0,-143
08201400,48.89,0,-48.89
08205590,40,0,-40
08213000,55,0,-55
08232010,94,0,-94
08253285,70,0,-70
08317280,10.9,0,-10.9
08409912,250,0,-250
08413302,85.37,0,-85.37
08414801,2100.5,0,-2100.5
08424812,411.6,0,-411.6
08424821,424,0,-424
08432900,7109.57,0,-7109.57
08467119,1032.5,0,-1032.5
08481801,855.5,0,-855.5
08482090,80,0,-80
08503090,5071.08,0,-5071.08
08507109,8819.5,0,-8819.5
08511900,677,0,-677
08515010,5900,0,-5900
08517624,6000,0,-6000
08544900,303.75,0,-303.75
08708000,231,0,-231
08708800,908.61,0,-908.61
08708990,9400,0,-9400
08749200,221.9,0,-221.9
08789200,35.3,0,-35.3
08859630,55,0,-55
08925613,33.99,0,-33.99
08990000,129.62,0,-129.62
08990021,399,0,-399
08990040,204,0,-204
08990055,511.29,0,-511.29
08990099,180.3,0,-180.3
08999000,4998.88,0,-4998.88
08999200,2638.74,0,-2638.74
08999900,165,0,-165
08999990,3400,0,-3400
08999999,15.2,0,-15.2
09011110,43101755.25,43101755.25,0
09011190,1254269.64,1254269.64,0
09011200,124495.28,124495.28,0
09012000,4804.849999999999,0,-4804.849999999999
09012100,31446522.25000001,31446522.25000001,0
09012200,314655.55,314655.55,0
09019000,1740681.76,1740681.76,0
09021000,171655.83,171655.83,0
09022000,13926.64,13926.64,0
09023000,30295.84,30295.84,0
09024000,2670.47,2670.47,0
09030000,3093.55,0,-3093.55
09030010,122633.87,122633.87,0
09030090,1941328.059999998,1941328.059999998,0
09041000,22,0,-22
09041100,609473.22,609473.22,0
09041200,384061.33,384061.33,0
09042000,518.0400000000001,518.0400000000001,0
09042100,224482.18,224482.18,0
09042200,102805.96,102805.96,0
09051000,55247.60000000001,55247.60000000001,0
09052000,3379.2,3379.2,0
09061000,33.75,33.75,0
09061100,81821.63,81821.63,0
09061900,164660.24,164660.24,0
09062000,133750.99,133750.99,0
09070000,459.39,459.39,0
09071000,91682.29000000001,91682.29000000001,0
09072000,9841.349999999999,9841.349999999999,0
09081000,12,12,0
09081100,12054.19,12054.19,0
09081200,18367.5,18367.5,0
09082100,34.90000000000001,34.90000000000001,0
09083100,225.04,225.04,0
09083200,3605.86,3605.86,0
09090290,399,0,-399
09092000,1043.23,1043.23,0
09092100,89038.24000000002,89038.24000000002,0
09092200,11709.52,11709.52,0
09093000,1081.18,1081.18,0
09093100,52946.15999999999,52946.15999999999,0
09093200,49096.06999999999,49096.06999999999,0
09096110,123241.15,123241.15,0
09096120,12220.13,12220.13,0
09096190,17385.26,17385.26,0
09096210,6311.8,6311.8,0
09096220,127.46,127.46,0
09096290,42199.91000000001,42199.91000000001,0
09101000,19.09,19.09,0
09101100,489807.54,489807.54,0
09101200,21348.6,21348.6,0
09102000,291437.08,291437.08,0
09103000,90219.32000000002,90219.32000000002,0
09104000,11.95,11.95,0
09109100,30356.42,30356.42,0
09109900,320390.9,320390.9,0
09135802,28,0,-28
09164856,350,0,-350
09179528,12,0,-12
09194070,14,0,-14
09194080,7596,0,-7596
09358980,89,0,-89
09385089,110,0,-110
09401690,9828.78,0,-9828.78
09512798,124,0,-124
09529850,50,0,-50
09603100,120,0,-120
09603900,64,0,-64
10000000,127429.01,0,-127429.01
10000001,63573.9,0,-63573.9
10000011,2080,0,-2080
10003167,125,0,-125
10007900,50.37,0,-50.37
10007901,32.76,0,-32.76
10011010,66813.82,66813.82,0
10011090,190800,190800,0
10011100,221640906.82,221640906.82,0
10011900,21268266.11,21268266.11,0
10012011,14770.62999999999,0,-14770.62999999999
10016000,170,0,-170
10019000,24298.3,0,-24298.3
10019010,136.8,136.8,0
10019100,75786919.11,75786919.11,0
10019900,70500751.79,70500751.79,0
10020010,49.5,49.5,0
10021000,10641359.96,10641359.96,0
10021002,239.7,0,-239.7
10021144,17,0,-17
10025486,17.5,0,-17.5
10029000,1429453.61,1429453.61,0
10029646,1440,0,-1440
10030091,7,7,0
10030098,210,210,0
10030722,170,0,-170
10031000,39469526.43999999,39469526.43999999,0
10039010,2362777.279999999,2362777.279999999,0
10039080,3061378.72,3061378.72,0
10039090,3517617.57,3517617.57,0
10040010,2440,2440,0
10040090,1258.7,1258.7,0
10041000,43344363.64,43344363.64,0
10045916,180,0,-180
10049000,58307297.50999999,58307297.50999999,0
10049020,36.9,0,-36.9
10051000,10584046853.78,10584046853.78,0
10051500,4000,0,-4000
10052000,7538.5,0,-7538.5
10052920,1155.75,0,-1155.75
10058000,20,0,-20
10059002,54540,0,-54540
10059010,8496751641.940001,8496751641.940001,0
10059090,147908761.29,147908761.29,0
10061000,189200,0,-189200
10061010,309413333.28,309413333.28,0
10061091,752625.8099999999,752625.8099999999,0
10061092,54390914.15000001,54390914.15000001,0
10062000,20,0,-20
10062010,1448578.95,1448578.95,0
10062020,3341892.99,3341892.99,0
10063011,6637302.33,6637302.33,0
10063019,1001945.11,1001945.11,0
10063021,53760153.86000001,53760153.86000001,0
10063029,2076822.53,2076822.53,0
10063110,79109.90000000001,0,-79109.90000000001
10063121,100.76,0,-100.76
10064000,4503031.36,4503031.36,0
10070010,2154542.09,2154542.09,0
10070090,5721920.27,5721920.27,0
10071000,463498662.9499999,463498662.9499999,0
10079000,1403835157.77,1403835157.77,0
10079999,300,0,-300
10081010,9223625.26,9223625.26,0
10081090,1117122.59,1117122.59,0
10082010,64640,64640,0
10082090,247,247,0
10082110,227010530.88,227010530.88,0
10082190,3693039.6,3693039.6,0
10082900,103941.37,103941.37,0
10082910,184710063.68,184710063.68,0
10082990,4106184.86,4106184.86,0
10083010,3300.46,3300.46,0
10083090,153091.09,153091.09,0
10084010,103492.8,103492.8,0
10084090,6152.350000000001,6152.350000000001,0
10085010,548197.6799999999,548197.6799999999,0
10085090,84706.2,84706.2,0
10086010,2070658.85,2070658.85,0
10086090,6702219.880000002,6702219.880000002,0
10089010,15660308.68,15660308.68,0
10089090,54079246.03999998,54079246.03999998,0
10092110,373.13,0,-373.13
10092190,2450,0,-2450
10099100,61,0,-61
10101010,2942.42,0,-2942.42
10102010,119.9,0,-119.9
10103300,596,0,-596
10105110,500,0,-500
10115761,240,0,-240
10119200,440,0,-440
10119900,1870,0,-1870
10120008,25,0,-25
10129000,5.76,0,-5.76
10131900,555,0,-555
10133399,151.8,0,-151.8
10137000,48,0,-48
10151900,30,0,-30
10153589,1770,0,-1770
10169300,238.72,0,-238.72
10169990,240,0,-240
10201245,40,0,-40
10203020,45,0,-45
10203040,50,0,-50
10250000,9.75,0,-9.75
10301100,37329,0,-37329
10301210,1730,0,-1730
10301310,1034,0,-1034
10302000,2600,0,-2600
10354649,100,0,-100
10401199,250,0,-250
10482582,35,0,-35
10516320,1498,0,-1498
10590010,270429.26,0,-270429.26
10601900,1500,0,-1500
10689999,30,0,-30
10699000,134,0,-134
10788152,137,0,-137
10850928,310,0,-310
10853549,35,0,-35
10853949,178,0,-178
10905990,1005,0,-1005
10925028,60,0,-60
10958305,28,0,-28
10987654,100,0,-100
11001100,253.66,0,-253.66
11010010,27317585.33000001,27317585.33000001,0
11010020,237836.8,237836.8,0
11020200,231.25,0,-231.25
11022000,9111160.979999999,9111160.979999999,0
11022102,128,0,-128
11029000,3116751.279999999,3116751.279999999,0
11031100,764428.48,764428.48,0
11031300,36253194.16999999,36253194.16999999,0
11031900,1199193.25,1199193.25,0
11032000,564571.5599999999,564571.5599999999,0
11039021,1.75,0,-1.75
11041200,17684595.27,17684595.27,0
11041900,18145208.21999999,18145208.21999999,0
11042200,3427475.91,3427475.91,0
11042300,281922316.7099999,281922316.7099999,0
11042301,2976.25,0,-2976.25
11042399,1001.9,0,-1001.9
11042900,1154879.28,1154879.28,0
11043000,70237696.87,70237696.87,0
11051000,43576.84,43576.84,0
11052000,82107.35999999999,82107.35999999999,0
11061000,20747.02999999999,20747.02999999999,0
11062000,6298645.27,6298645.27,0
11062001,14368.14,0,-14368.14
11062011,2.25,0,-2.25
11063000,17379.89,17379.89,0
11071010,185103.27,185103.27,0
11071020,215615.08,215615.08,0
11072010,7985.969999999999,7985.969999999999,0
11072020,104079.7,104079.7,0
11081100,1367.41,1367.41,0
11081200,4180817.76,4180817.76,0
11081300,13579.1,13579.1,0
11081400,3712708.439999999,3712708.439999999,0
11081900,302577.92,302577.92,0
11082000,24447.4,24447.4,0
11082015,52.55,0,-52.55
11088190,440,0,-440
11090000,108890.18,108890.18,0
11100012,17,0,-17
11101110,72,0,-72
11111111,27118.93,0,-27118.93
11111115,200,0,-200
11112222,70,0,-70
11112223,9308,0,-9308
11116000,88,0,-88
11122233,6257.65,0,-6257.65
11123555,78,0,-78
11172131,553,0,-553
11190195,220,0,-220
11211211,16,0,-16
11221212,15339.27,0,-15339.27
11222550,8.4,0,-8.4
11222552,304.25,0,-304.25
11223334,22224,0,-22224
11223344,104909.6,0,-104909.6
11384438,575,0,-575
11390104,150,0,-150
11501100,40,0,-40
11801210,6954,0,-6954
11801220,24362.25,0,-24362.25
11803300,1094,0,-1094
12000210,48,0,-48
12001001,48,0,-48
12001310,160,0,-160
12001392,220,0,-220
12001520,3750,0,-3750
12010000,8495.710000000001,0,-8495.710000000001
12010010,29769798.68000001,29769798.68000001,0
12010100,2370,0,-2370
12011000,15040911951.68,15040911951.68,0
12011100,794308.95,0,-794308.95
12012000,507885,0,-507885
12019000,1419579382.35,1419579382.35,0
12020991,11361.61,0,-11361.61
12021000,36,36,0
12021900,11.5,0,-11.5
12022090,106.25,106.25,0
12023000,118187163.15,118187163.15,0
12024100,10105328.31,10105328.31,0
12024200,7468785.239999999,7468785.239999999,0
12029090,128032,0,-128032
12030000,2680736.63,2680736.63,0
12040010,1836093.62,1836093.62,0
12040090,208257.52,208257.52,0
12050010,137084.77,137084.77,0
12050090,900,900,0
12051010,17401863.37,17401863.37,0
12051090,1888836.4,1888836.4,0
12059010,7566315.61,7566315.61,0
12059090,270130.15,270130.15,0
12060010,17307032.27,17307032.27,0
12060090,1051599.22,1051599.22,0
12071010,122.02,122.02,0
12071090,20977503.55,20977503.55,0
12072100,1052409360.45,1052409360.45,0
12072900,535301404.84,535301404.84,0
12073010,4398458.93,4398458.93,0
12073090,8307.97,8307.97,0
12074000,510,0,-510
12074010,22812195.03,22812195.03,0
12074090,16296603,16296603,0
12075010,1249.78,1249.78,0
12075090,1011985.69,1011985.69,0
12076010,200,200,0
12076090,18649.27,18649.27,0
12077010,3804427.92,3804427.92,0
12077090,384.1,384.1,0
12079110,103395,103395,0
12079190,20,20,0
12079910,13729074.97,13729074.97,0
12079990,30591763.03,30591763.03,0
12081000,404576235.7400001,404576235.7400001,0
12089000,3646049.88,3646049.88,0
12089011,96.5,0,-96.5
12091000,198841.31,198841.31,0
12092000,75,0,-75
12092100,1569258.98,1569258.98,0
12092200,4179754.03,4179754.03,0
12092300,1038894.25,1038894.25,0
12092400,28201567.35,28201567.35,0
12092500,31679979.91,31679979.91,0
12092900,1428603170.29,1428603170.29,0
12093000,11752031.84,11752031.84,0
12094900,150,0,-150
12099100,282671671.61,282671671.61,0
12099900,50300902.12999999,50300902.12999999,0
12101000,4071019.44,4071019.44,0
12102010,79997.56000000001,79997.56000000001,0
12102020,15700.43,15700.43,0
12112000,2511.4,2511.4,0
12113000,49846.2,49846.2,0
12114000,469689,469689,0
12115000,162164.54,162164.54,0
12116000,24391.01,24391.01,0
12119010,194089.35,194089.35,0
12119090,3616002.12,3616002.12,0
12122100,1809080.58,1809080.58,0
12122900,251897.02,251897.02,0
12129100,35952.12,35952.12,0
12129200,2571230.05,2571230.05,0
12129300,54840960.03,54840960.03,0
12129400,445.5,445.5,0
12129900,280.13,280.13,0
12129910,4075.26,4075.26,0
12129990,3917997.169999999,3917997.169999999,0
12130000,70995499.81,70995499.81,0
12130600,49.98,0,-49.98
12131415,4262,0,-4262
12140000,95.95,0,-95.95
12141000,3129971.1,3129971.1,0
12149000,338959983.89,338959983.89,0
12153543,30,0,-30
12154541,96327,0,-96327
12155000,4000,0,-4000
12165465,614,0,-614
12180090,1190,0,-1190
12199900,24,0,-24
12209000,49,0,-49
12211252,20,0,-20
12281375,4.99,0,-4.99
12312312,22883.29,0,-22883.29
12333333,200,0,-200
12341234,3322.4,0,-3322.4
12345600,39.96,0,-39.96
12345645,15840,0,-15840
12345670,233,0,-233
12345678,892533.3300000001,0,-892533.3300000001
12345682,226.65,0,-226.65
12345687,119,0,-119
12345789,200,0,-200
12346789,529.1,0,-529.1
12352000,263.79,0,-263.79
12358051,2682.98,0,-2682.98
12365400,160,0,-160
12454845,20,0,-20
12456789,2300,0,-2300
12457845,50,0,-50
12457858,80,0,-80
12458205,132.48,0,-132.48
12510111,75,0,-75
12541025,64,0,-64
12542101,168,0,-168
12586748,65,0,-65
12587496,7450,0,-7450
12587930,7000,0,-7000
12589999,8.38,0,-8.38
12630550,15,0,-15
12790000,3492.4,0,-3492.4
12849700,22.4,0,-22.4
12871817,150,0,-150
13000200,442.7,0,-442.7
13012000,12147.8,12147.8,0
13019000,11585.54,11585.54,0
13019010,112865.4,112865.4,0
13019090,2959104.85,2959104.85,0
13021100,51,51,0
13021110,71960.07999999999,71960.07999999999,0
13021190,310270.49,310270.49,0
13021200,947.15,947.15,0
13021300,227961.88,227961.88,0
13021400,437.3,437.3,0
13021910,14036.66,14036.66,0
13021920,17477.35,17477.35,0
13021930,121.26,121.26,0
13021940,105.22,105.22,0
13021950,6,6,0
13021960,2521.4,2521.4,0
13021991,912.9200000000001,912.9200000000001,0
13021999,2859876.06,2859876.06,0
13022010,37869.8,37869.8,0
13022090,21946.73,21946.73,0
13023100,140308.75,140308.75,0
13023211,24161.12,24161.12,0
13023219,1851.43,1851.43,0
13023220,291800.11,291800.11,0
13023910,36321.23,36321.23,0
13023990,311674.09,311674.09,0
13024000,10724.76,0,-10724.76
13049900,1143.35,0,-1143.35
13050441,7.5,0,-7.5
13063000,43044,0,-43044
13099010,238687.95,0,-238687.95
13143900,19624.75,0,-19624.75
13181500,99.68,0,-99.68
13182100,81.80000000000001,0,-81.80000000000001
13269090,180,0,-180
13300000,159.6,0,-159.6
13345679,399.6,0,-399.6
13911063,199.8,0,-199.8
14011000,2442425.11,2442425.11,0
14012000,5904.809999999999,5904.809999999999,0
14019000,77316.04,77316.04,0
