codigo_ncm,nome_ncm,codigo_produto,descricao_produto
38130020,"Composições e cargas para aparelhos extintores, que contenham hidrobromofluorcarbonetos do metano, do etano ou do propano (HBFC)",20922,Produtos químicos diversos 
38130030,"Composições e cargas para aparelhos extintores, que contenham hidroclorofluorcarbonetos do metano, do etano ou do propano (HCFC)",20922,Produtos químicos diversos 
38130040,"Composições e cargas para aparelhos extintores, que contenham bromoclorometano",20922,Produtos químicos diversos 
38130090,Outras composições e cargas para aparelhos extintores; granadas e bombas extintoras,20922,Produtos químicos diversos 
38140010,"Solventes e diluentes orgânicos compostos, não especificados nem compreendidos noutras posições; preparações concebidas para remover tintas ou vernizes, que contenham clorofluorcarbonetos do metano, do etano ou do propano (CFC), mesmo que contenham HCFC",20923,"Tintas, vernizes, esmaltes e lacas"
38140020,"Solventes e diluentes orgânicos compostos, não especificados nem compreendidos noutras posições; preparações concebidas para remover tintas ou vernizes, que contenham HCFC, mas que não contenham CFC",20923,"Tintas, vernizes, esmaltes e lacas"
38140030,"Solventes e diluentes orgânicos compostos, não especificados nem compreendidos noutras posições; preparações concebidas para remover tintas ou vernizes, que contenham tetracloreto de carbono, bromoclorometano ou 1,1,1-tricloroetano (metilclorofórmio)",20923,"Tintas, vernizes, esmaltes e lacas"
38140090,"Outros solventes e diluentes orgânicos compostos, etc.",20923,"Tintas, vernizes, esmaltes e lacas"
38151100,"Catalisadores em suporte, tendo como substância ativa o níquel ou um composto de níquel",20922,Produtos químicos diversos 
38151200,"Catalisador em suporte, substância ativa de metal precioso/composto",20922,Produtos químicos diversos 
38151210,"Catalisadores em suporte, tendo como substância ativa um metal precioso ou um composto de metal precioso, em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos",20922,Produtos químicos diversos 
38151220,"Catalisadores em suporte, tendo como substância ativa um metal precioso ou um composto de metal precioso, com tamanho de partícula inferior a 500 micrômetros (mícrons)",20922,Produtos químicos diversos 
38151290,"Outros catalisadores, tendo substância ativa metal precioso",20922,Produtos químicos diversos 
38151900,Outros catalizadores em suporte,20922,Produtos químicos diversos 
38159010,Outras preparações catalíticas para craqueamento de petróleo,20922,Produtos químicos diversos 
38159091,"Outras preparações catalíticas, tendo como substância ativa o isoprenilalumínio (IPRA)",20922,Produtos químicos diversos 
38159092,"Outras preparações catalíticas, substância ativa óxido de zinco",20922,Produtos químicos diversos 
38159093,"Outras preparações catalíticas, tendo como substância ativa óxidos de terras raras",20922,Produtos químicos diversos 
38159099,Outras preparações catalíticas,20922,Produtos químicos diversos 
38160011,"Cimento/argamassa, a base de magnesita calcinada, refratrário",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38160012,"Cimento e argamassa, à base de silimanita, refratrários",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38160019,"Outros cimentos e argamassas, refratrários",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38160021,"Preparações refratárias que contenham grafita e 50 % ou mais, em peso, de coríndon",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38160029,"Outras preparações à base de cromo-magnesita, etc, refratárias",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38160090,"Outros concretos e composições semelhantes, refratrários",23003,"Vidros, cerâmicos e outros prod. de minerais não-metálicos"
38170010,Misturas de alquilbenzenos,20913,Produtos químicos orgânicos
38170020,Misturas de alquilnaftalenos,20913,Produtos químicos orgânicos
38180010,"Elementos químicos impurificados (dopados), próprios para utilização em eletrônica, em forma de discos, plaquetas (wafers), ou formas análogas; compostos químicos impurificados (dopados), próprios para utilização em eletrônica, de silício",20922,Produtos químicos diversos 
38180090,"Outros elementos químicos impurificados (dopados), próprios para utilização em eletrônica, em forma de discos, plaquetas (wafers), ou formas análogas; compostos químicos impurificados (dopados), próprios para utilização em eletrônica",20922,Produtos químicos diversos 
38190000,"Fluidos para freios hidráulicos e outros líquidos preparados para transmissões hidráulicas, que não contenham óleos de petróleo nem de minerais betuminosos, ou que os contenham em proporção inferior a 70 %, em peso",20922,Produtos químicos diversos 
38200000,Preparações anticongelantes e líquidos preparados para descongelamento,20922,Produtos químicos diversos 
38210000,"Meios de cultura preparados para o desenvolvimento e a manutenção de microrganismos (incluindo os vírus e os organismos similares) ou de células vegetais, humanas ou animais",20922,Produtos químicos diversos 
38220000,"Reagentes de diagnóstico/laboratório, em suporte/preparados",20922,Produtos químicos diversos 
38220010,"Reagentes para determinação de componentes do sangue ou da urina, sobre suporte de papel, em rolos, sem suporte adicional hidrófobo, impróprios para uso direto",20922,Produtos químicos diversos 
38220020,"Reagentes para determinação de glicose no sangue, sobre suporte em tiras, para uso direto",20922,Produtos químicos diversos 
38220090,Outros reagentes de diagnóstico ou de laboratório,20922,Produtos químicos diversos 
38221100,Reagentes de diagnóstico para a malária (paludismo),20922,Produtos químicos diversos 
38221200,Reagentes de para a zika e outras doenças transmitidas por mosquitos do gênero Aedes,20922,Produtos químicos diversos 
38221300,Reagentes para determinação dos grupos/fatores sanguíneos,20922,Produtos químicos diversos 
38221910,"Reagentes para determinação de componentes do sangue ou da urina, sobre suporte de papel, em rolos, sem suporte adicional hidrófobo, impróprios para uso direto",20922,Produtos químicos diversos 
38221920,"Reagentes para determinação de glicose no sangue, sobre suporte em tiras, para uso direto",20922,Produtos químicos diversos 
38221930,Reagentes de origem microbiana para diagnóstico,20922,Produtos químicos diversos 
38221940,"Anticorpos monoclonais em solução tampão, que contenham albumina bovina",20922,Produtos químicos diversos 
38221990,"Outros reagentes de diagnóstico ou de laboratório em qualquer suporte e reagentes de diagnóstico ou de laboratório preparados, mesmo num suporte, mesmo apresentados sob a forma de estojos, não classificados em códigos anteriores",20922,Produtos químicos diversos 
38229000,"Outros reagentes de diagnóstico ou de laboratório em qualquer suporte e reagentes de diagnóstico ou de laboratório preparados, mesmo num suporte, mesmo apresentados sob a forma de estojos, exceto os da posição 30.06, não classificados em códigos anteriores; materiais de referência certificados, não classificados em códigos anteriores",20922,Produtos químicos diversos 
38231100,Ácido esteárico (ácido graxo monocarboxílico industrial),20913,Produtos químicos orgânicos
38231200,Ácido oleico (ácido graxo monocarboxílico industrial),20913,Produtos químicos orgânicos
38231300,"Ácido graxo (gordo) do ""tall oil""",20913,Produtos químicos orgânicos
38231900,Outros ácidos graxos monocarboxílicos industriais e óleos ácidos de refinação,20913,Produtos químicos orgânicos
38231910,Ácido caprílico,20913,Produtos químicos orgânicos
38231990,Outros ácidos graxos monocarboxílicos industriais e óleos ácidos de refinação,20913,Produtos químicos orgânicos
38237010,Álcool esteárico (álcool graxo industrial),20913,Produtos químicos orgânicos
38237020,Álcool láurico (álcool graxo industrial),20913,Produtos químicos orgânicos
38237030,Outras misturas de alcoóis primários alifáticos,20913,Produtos químicos orgânicos
38237040,Álcool cetílico (álcool graxo industrial),20913,Produtos químicos orgânicos
38237090,Outros alcoóis graxos industriais,20913,Produtos químicos orgânicos
38241000,Aglutinantes preparados para moldes ou para núcleos de fundição,20922,Produtos químicos diversos 
38243000,"Carbonetos metálicos não aglomerados, misturados entre si ou com aglutinantes metálicos",20922,Produtos químicos diversos 
38244000,"Aditivos preparados para cimentos, argamassas ou concretos",20922,Produtos químicos diversos 
38245000,"Argamassas e concretos, não refratários",23002,"Artefatos de cimento, gesso e semelhantes"
38246000,"Sorbitol, exceto o da subposição 2905.44 (poliálcool d-glucitol)",20922,Produtos químicos diversos 
38247110,Misturas que contenham triclorotrifluoroetanos,20922,Produtos químicos diversos 
38247190,Outras misturas contendo hidrocarboneto acíclico peralogenado com fluor e cloro,20922,Produtos químicos diversos 
38247200,"Outras misturas que contenham bromoclorodifluorometano, bromotrifluorometano ou dibromotetrafluoroetanos",20922,Produtos químicos diversos 
38247300,Outras misturas que contenham hidrobromofluorcarbonetos (HBFC),20922,Produtos químicos diversos 
38247410,Preparações que contenham clorodifluormetano e pentafluoretano,20922,Produtos químicos diversos 
38247420,Preparações que contenham clorodifluormetano e clorotetrafluoretano,20922,Produtos químicos diversos 
38247490,Outros produtos preparados à base de compostos orgânicos,20922,Produtos químicos diversos 
38247500,Misturas que contenham tetracloreto de carbono,20922,Produtos químicos diversos 
38247600,"Misturas que contenham 1,1,1-tricloroetano (metilclorofórmio)",20922,Produtos químicos diversos 
38247700,Misturas que contenham bromometano (brometo de metila) ou bromoclorometano,20922,Produtos químicos diversos 
38247810,Preparações que contenham tetrafluoretano e pentafluoretano,20922,Produtos químicos diversos 
38247890,Outros produtos e preparações à base de compostos orgânicos,20922,Produtos químicos diversos 
38247900,"Outras misturas com derivados peralogenados, etc",20922,Produtos químicos diversos 
38248110,"Mistura de óxido de propileno com um conteúdo de óxido de etileno inferior ou igual a 30 %, em peso",20922,Produtos químicos diversos 
38248190,Outros produtos e preparações à base de compostos orgânicos,20922,Produtos químicos diversos 
38248200,"Misturas que contenham polibromobifenilas (PBB), policloroterfenilas (PCT) ou policlorobifenilas (PCB)",20922,Produtos químicos diversos 
38248290,"Outras mercadorias mencionadas na Nota de subposições 3 do presente Capítulo que contenham polibromobifenilas (PBB), policloroterfenilas (PCT) ou policlorobifenilas (PCB)",20922,Produtos químicos diversos 
38248300,"Misturas que contenham fosfato de tris(2,3-dibromopropila)",20922,Produtos químicos diversos 
38248400,"Mercadorias mencionadas na Nota de subposições 3 do presente Capítulo, que contenham aldrin, canfecloro, clordano, clordecona , DDT, 1,1,1-tricloro-2,2-bis(p-clorofenil)etano), dieldrin, endossulfan, endrin, heptacloro ou mirex",20921,Defensivos agrícolas e desinfestantes domissanitários
38248700,"Mercadorias mencionadas na Nota de subposições 3 do presente Capítulo, que contenham ácido perfluoroctano sulfônico, seus sais, perfluoroctanossulfonamidas, ou fluoreto de perfluoroctanossulfonila",20922,Produtos químicos diversos 
38248800,"Mercadorias mencionadas na Nota de subposições 3 do presente Capítulo, que contenham éteres tetra-, penta-, hexa-, hepta- ou octabromodifenílicos",20921,Defensivos agrícolas e desinfestantes domissanitários
